Date,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Who Won,Playoffs,Preseason
03 Jun 2021,Los Angeles Clippers,Dallas Mavericks,100,105,1.30,3.69,0,1,0
03 Jun 2021,Utah Jazz,Memphis Grizzlies,126,110,1.22,4.65,1,1,0
02 Jun 2021,New York Knicks,Atlanta Hawks,89,103,2.26,1.93,0,1,0
02 Jun 2021,Philadelphia 76ers,Washington Wizards,129,112,1.42,2.97,1,1,0
02 Jun 2021,Phoenix Suns,Los Angeles Lakers,115,85,1.55,2.57,1,1,0
02 Jun 2021,Denver Nuggets,Portland Trail Blazers,147,140,1.80,2.06,1,1,0
01 Jun 2021,Brooklyn Nets,Boston Celtics,123,109,1.11,7.43,1,1,0
01 Jun 2021,Memphis Grizzlies,Utah Jazz,113,120,2.85,1.45,0,1,0
31 May 2021,Washington Wizards,Philadelphia 76ers,122,114,4.05,1.26,1,1,0
31 May 2021,Dallas Mavericks,Los Angeles Clippers,81,106,2.42,1.60,0,1,0
30 May 2021,Boston Celtics,Brooklyn Nets,126,141,4.33,1.24,0,1,0
30 May 2021,Los Angeles Lakers,Phoenix Suns,92,100,1.36,3.33,0,1,0
30 May 2021,Atlanta Hawks,New York Knicks,113,96,1.50,2.69,1,1,0
30 May 2021,Memphis Grizzlies,Utah Jazz,111,121,2.80,1.47,0,1,0
29 May 2021,Washington Wizards,Philadelphia 76ers,103,132,2.85,1.45,0,1,0
29 May 2021,Portland Trail Blazers,Denver Nuggets,115,95,1.50,2.69,1,1,0
29 May 2021,Miami Heat,Milwaukee Bucks,103,120,2.59,1.54,0,1,0
29 May 2021,Dallas Mavericks,Los Angeles Clippers,108,118,2.25,1.68,0,1,0
29 May 2021,Boston Celtics,Brooklyn Nets,125,119,3.57,1.32,1,1,0
28 May 2021,Atlanta Hawks,New York Knicks,105,94,1.53,2.61,1,1,0
28 May 2021,Portland Trail Blazers,Denver Nuggets,115,120,1.60,2.43,0,1,0
28 May 2021,Los Angeles Lakers,Phoenix Suns,109,95,1.36,3.27,1,1,0
27 May 2021,Miami Heat,Milwaukee Bucks,84,113,1.99,1.85,0,1,0
27 May 2021,Utah Jazz,Memphis Grizzlies,141,129,1.19,5.01,1,1,0
26 May 2021,New York Knicks,Atlanta Hawks,101,92,1.75,2.14,1,1,0
26 May 2021,Philadelphia 76ers,Washington Wizards,120,95,1.26,4.06,1,1,0
26 May 2021,Los Angeles Clippers,Dallas Mavericks,121,127,1.33,3.50,0,1,0
26 May 2021,Phoenix Suns,Los Angeles Lakers,102,109,2.10,1.77,0,1,0
25 May 2021,Brooklyn Nets,Boston Celtics,130,108,1.22,4.59,1,1,0
25 May 2021,Denver Nuggets,Portland Trail Blazers,128,109,1.76,2.12,1,1,0
24 May 2021,Milwaukee Bucks,Miami Heat,132,98,1.51,2.67,1,1,0
24 May 2021,Utah Jazz,Memphis Grizzlies,109,112,1.28,3.83,0,1,0
23 May 2021,New York Knicks,Atlanta Hawks,105,107,1.85,2.00,0,1,0
23 May 2021,Phoenix Suns,Los Angeles Lakers,99,90,1.75,2.14,1,1,0
23 May 2021,Philadelphia 76ers,Washington Wizards,125,118,1.30,3.73,1,1,0
23 May 2021,Denver Nuggets,Portland Trail Blazers,109,123,1.88,1.97,0,1,0
23 May 2021,Brooklyn Nets,Boston Celtics,104,93,1.26,4.04,1,1,0
22 May 2021,Los Angeles Clippers,Dallas Mavericks,103,113,1.41,3.05,0,1,0
22 May 2021,Milwaukee Bucks,Miami Heat,109,107,1.45,2.84,1,1,0
22 May 2021,Golden State Warriors,Memphis Grizzlies,112,117,1.50,2.71,0,0,1
21 May 2021,Washington Wizards,Indiana Pacers,142,115,1.63,2.37,1,0,1
20 May 2021,Los Angeles Lakers,Golden State Warriors,103,100,1.41,3.04,1,0,1
19 May 2021,Memphis Grizzlies,San Antonio Spurs,100,96,1.54,2.57,1,0,1
19 May 2021,Boston Celtics,Washington Wizards,118,100,1.77,2.12,1,0,1
18 May 2021,Indiana Pacers,Charlotte Hornets,144,117,1.79,2.08,1,0,1
17 May 2021,Chicago Bulls,Milwaukee Bucks,118,112,3.28,1.36,1,0,0
17 May 2021,Minnesota Timberwolves,Dallas Mavericks,136,121,3.23,1.37,1,0,0
17 May 2021,New Orleans Pelicans,Los Angeles Lakers,98,110,4.52,1.22,0,0,0
17 May 2021,Oklahoma City Thunder,Los Angeles Clippers,117,112,3.74,1.30,1,0,0
17 May 2021,Portland Trail Blazers,Denver Nuggets,132,116,1.26,4.06,1,0,0
17 May 2021,Sacramento Kings,Utah Jazz,99,121,6.41,1.13,0,0,0
17 May 2021,Detroit Pistons,Miami Heat,107,120,2.33,1.65,0,0,0
16 May 2021,Atlanta Hawks,Houston Rockets,124,95,1.33,3.48,1,0,0
16 May 2021,Brooklyn Nets,Cleveland Cavaliers,123,109,1.09,7.95,1,0,0
16 May 2021,Philadelphia 76ers,Orlando Magic,128,117,1.40,3.08,1,0,0
16 May 2021,Golden State Warriors,Memphis Grizzlies,113,101,1.62,2.39,1,0,0
16 May 2021,San Antonio Spurs,Phoenix Suns,121,123,2.24,1.70,0,0,0
16 May 2021,New York Knicks,Boston Celtics,96,92,1.12,6.96,1,0,0
16 May 2021,Toronto Raptors,Indiana Pacers,113,125,2.96,1.42,0,0,0
16 May 2021,Washington Wizards,Charlotte Hornets,115,110,1.37,3.23,1,0,0
16 May 2021,Milwaukee Bucks,Miami Heat,122,108,1.60,2.44,1,0,0
15 May 2021,Minnesota Timberwolves,Boston Celtics,108,124,1.51,2.66,0,0,0
15 May 2021,San Antonio Spurs,Phoenix Suns,103,140,5.57,1.16,0,0,0
15 May 2021,Brooklyn Nets,Chicago Bulls,105,91,1.14,6.05,1,0,0
15 May 2021,Indiana Pacers,Los Angeles Lakers,115,122,4.10,1.26,0,0,0
15 May 2021,New York Knicks,Charlotte Hornets,118,109,1.44,2.89,1,0,0
15 May 2021,Golden State Warriors,New Orleans Pelicans,125,122,1.88,1.97,1,0,0
15 May 2021,Dallas Mavericks,Toronto Raptors,114,110,1.07,9.91,1,0,0
15 May 2021,Houston Rockets,Los Angeles Clippers,122,115,3.58,1.31,1,0,0
15 May 2021,Memphis Grizzlies,Sacramento Kings,107,106,1.62,2.38,1,0,0
15 May 2021,Detroit Pistons,Denver Nuggets,91,104,4.11,1.26,0,0,0
15 May 2021,Oklahoma City Thunder,Utah Jazz,93,109,10.39,1.06,0,0,0
15 May 2021,Philadelphia 76ers,Orlando Magic,122,97,1.07,9.64,1,0,0
14 May 2021,Washington Wizards,Cleveland Cavaliers,120,105,1.24,4.35,1,0,0
14 May 2021,Phoenix Suns,Portland Trail Blazers,118,117,1.76,2.14,1,0,0
14 May 2021,Chicago Bulls,Toronto Raptors,114,102,1.19,5.07,1,0,0
14 May 2021,Memphis Grizzlies,Sacramento Kings,116,110,1.27,4.03,1,0,0
14 May 2021,Minnesota Timberwolves,Denver Nuggets,103,114,2.12,1.76,0,0,0
13 May 2021,Atlanta Hawks,Orlando Magic,116,93,1.11,7.52,1,0,0
13 May 2021,Miami Heat,Philadelphia 76ers,106,94,1.87,1.98,1,0,0
13 May 2021,New York Knicks,San Antonio Spurs,102,98,1.52,2.63,1,0,0
13 May 2021,Charlotte Hornets,Los Angeles Clippers,90,113,4.02,1.27,0,0,0
13 May 2021,Indiana Pacers,Milwaukee Bucks,133,142,4.48,1.23,0,0,0
13 May 2021,Los Angeles Lakers,Houston Rockets,124,122,1.21,4.70,1,0,0
13 May 2021,Utah Jazz,Portland Trail Blazers,98,105,1.90,1.95,0,0,0
13 May 2021,Dallas Mavericks,New Orleans Pelicans,125,107,1.21,4.70,1,0,0
13 May 2021,Brooklyn Nets,San Antonio Spurs,128,116,1.51,2.67,1,0,0
13 May 2021,Cleveland Cavaliers,Boston Celtics,102,94,2.99,1.42,1,0,0
12 May 2021,Atlanta Hawks,Washington Wizards,120,116,1.36,3.30,1,0,0
12 May 2021,Golden State Warriors,Phoenix Suns,122,116,2.59,1.53,1,0,0
12 May 2021,Los Angeles Lakers,New York Knicks,101,99,1.72,2.20,1,0,0
12 May 2021,Sacramento Kings,Oklahoma City Thunder,122,106,1.23,4.47,1,0,0
12 May 2021,Milwaukee Bucks,Orlando Magic,114,102,1.06,10.45,1,0,0
12 May 2021,Chicago Bulls,Brooklyn Nets,107,115,2.62,1.53,0,0,0
12 May 2021,Indiana Pacers,Philadelphia 76ers,103,94,2.75,1.48,1,0,0
12 May 2021,Memphis Grizzlies,Dallas Mavericks,133,104,2.34,1.64,1,0,0
11 May 2021,Boston Celtics,Miami Heat,121,129,2.02,1.84,0,0,0
11 May 2021,Toronto Raptors,Los Angeles Clippers,96,115,8.07,1.10,0,0,0
11 May 2021,Charlotte Hornets,Denver Nuggets,112,117,3.00,1.42,0,0,0
11 May 2021,Detroit Pistons,Minnesota Timberwolves,100,119,3.44,1.34,0,0,0
11 May 2021,Golden State Warriors,Utah Jazz,119,116,2.07,1.80,1,0,0
11 May 2021,Portland Trail Blazers,Houston Rockets,140,129,1.07,10.19,1,0,0
11 May 2021,San Antonio Spurs,Milwaukee Bucks,146,125,3.41,1.34,1,0,0
11 May 2021,Memphis Grizzlies,New Orleans Pelicans,115,110,1.22,4.63,1,0,0
10 May 2021,Atlanta Hawks,Washington Wizards,125,124,1.29,3.86,1,0,0
10 May 2021,Cleveland Cavaliers,Indiana Pacers,102,111,4.56,1.22,0,0,0
10 May 2021,Los Angeles Lakers,Phoenix Suns,123,110,3.20,1.38,1,0,0
10 May 2021,Sacramento Kings,Oklahoma City Thunder,126,98,1.23,4.42,1,0,0
10 May 2021,Detroit Pistons,Chicago Bulls,96,108,4.54,1.22,0,0,0
09 May 2021,Charlotte Hornets,New Orleans Pelicans,110,112,1.66,2.31,0,0,0
09 May 2021,Cleveland Cavaliers,Dallas Mavericks,97,124,5.21,1.18,0,0,0
09 May 2021,Orlando Magic,Minnesota Timberwolves,96,128,3.56,1.32,0,0,0
09 May 2021,Los Angeles Clippers,New York Knicks,100,106,1.30,3.67,0,0,0
09 May 2021,Boston Celtics,Miami Heat,124,130,1.89,1.97,0,0,0
09 May 2021,Denver Nuggets,Brooklyn Nets,119,125,2.34,1.64,0,0,0
09 May 2021,Golden State Warriors,Oklahoma City Thunder,136,97,1.09,8.30,1,0,0
09 May 2021,Portland Trail Blazers,San Antonio Spurs,124,102,1.42,3.00,1,0,0
09 May 2021,Utah Jazz,Houston Rockets,124,116,1.05,11.35,1,0,0
08 May 2021,Toronto Raptors,Memphis Grizzlies,99,109,3.11,1.40,0,0,0
08 May 2021,Indiana Pacers,Washington Wizards,132,133,2.53,1.56,0,0,0
08 May 2021,Philadelphia 76ers,Detroit Pistons,118,104,1.23,4.41,1,0,0
08 May 2021,Phoenix Suns,New York Knicks,128,105,1.37,3.26,1,0,0
08 May 2021,Portland Trail Blazers,Los Angeles Lakers,106,101,1.31,3.70,1,0,0
08 May 2021,Sacramento Kings,San Antonio Spurs,104,113,2.60,1.54,0,0,0
08 May 2021,Utah Jazz,Denver Nuggets,127,120,1.57,2.51,1,0,0
08 May 2021,Dallas Mavericks,Cleveland Cavaliers,110,90,1.17,5.46,1,0,0
08 May 2021,Charlotte Hornets,Orlando Magic,122,112,1.31,3.61,1,0,0
08 May 2021,Miami Heat,Minnesota Timberwolves,121,112,1.30,3.75,1,0,0
08 May 2021,Milwaukee Bucks,Houston Rockets,141,133,1.04,13.01,1,0,0
07 May 2021,Chicago Bulls,Boston Celtics,121,99,2.49,1.57,1,0,0
07 May 2021,Philadelphia 76ers,New Orleans Pelicans,109,107,1.14,6.38,1,0,0
07 May 2021,Golden State Warriors,Oklahoma City Thunder,118,97,1.09,8.18,1,0,0
07 May 2021,Los Angeles Clippers,Los Angeles Lakers,118,94,1.27,4.07,1,0,0
07 May 2021,Detroit Pistons,Memphis Grizzlies,111,97,4.52,1.23,1,0,0
07 May 2021,Indiana Pacers,Atlanta Hawks,133,126,3.05,1.41,1,0,0
06 May 2021,Dallas Mavericks,Brooklyn Nets,113,109,2.25,1.68,1,0,0
06 May 2021,Toronto Raptors,Washington Wizards,129,131,2.10,1.77,0,0,0
06 May 2021,Charlotte Hornets,Chicago Bulls,99,120,2.54,1.56,0,0,0
06 May 2021,Denver Nuggets,New York Knicks,113,97,1.62,2.40,1,0,0
06 May 2021,Utah Jazz,San Antonio Spurs,126,94,1.37,3.22,1,0,0
06 May 2021,Atlanta Hawks,Phoenix Suns,135,103,1.95,1.90,1,0,0
06 May 2021,Houston Rockets,Philadelphia 76ers,115,135,9.16,1.08,0,0,0
06 May 2021,Indiana Pacers,Sacramento Kings,93,104,1.40,3.05,0,0,0
06 May 2021,Milwaukee Bucks,Washington Wizards,135,134,1.58,2.47,1,0,0
06 May 2021,Minnesota Timberwolves,Memphis Grizzlies,135,139,2.38,1.62,0,0,0
05 May 2021,Cleveland Cavaliers,Portland Trail Blazers,105,141,6.56,1.13,0,0,0
05 May 2021,Orlando Magic,Boston Celtics,96,132,7.03,1.11,0,0,0
05 May 2021,Los Angeles Clippers,Toronto Raptors,105,100,1.15,5.87,1,0,0
05 May 2021,Miami Heat,Dallas Mavericks,113,127,1.93,1.91,0,0,0
05 May 2021,New Orleans Pelicans,Golden State Warriors,108,103,1.80,2.07,1,0,0
05 May 2021,Oklahoma City Thunder,Sacramento Kings,99,103,2.77,1.48,0,0,0
04 May 2021,Milwaukee Bucks,Brooklyn Nets,124,118,1.78,2.11,1,0,0
04 May 2021,Cleveland Cavaliers,Phoenix Suns,118,134,6.93,1.12,0,0,0
04 May 2021,Detroit Pistons,Charlotte Hornets,99,102,2.56,1.55,0,0,0
04 May 2021,Los Angeles Lakers,Denver Nuggets,93,89,2.49,1.58,1,0,0
04 May 2021,Utah Jazz,San Antonio Spurs,110,99,1.31,3.60,1,0,0
04 May 2021,Chicago Bulls,Philadelphia 76ers,94,106,3.59,1.32,0,0,0
04 May 2021,Memphis Grizzlies,New York Knicks,104,118,1.58,2.49,0,0,0
04 May 2021,Atlanta Hawks,Portland Trail Blazers,123,114,1.74,2.16,1,0,0
03 May 2021,New Orleans Pelicans,Golden State Warriors,108,123,1.80,2.07,0,0,0
03 May 2021,Detroit Pistons,Orlando Magic,112,119,1.80,2.06,0,0,0
03 May 2021,Washington Wizards,Indiana Pacers,154,141,1.54,2.59,1,0,0
03 May 2021,Los Angeles Lakers,Toronto Raptors,114,121,1.20,4.81,0,0,0
03 May 2021,Charlotte Hornets,Miami Heat,111,121,2.80,1.47,0,0,0
03 May 2021,Dallas Mavericks,Sacramento Kings,99,111,1.36,3.31,0,0,0
03 May 2021,Houston Rockets,New York Knicks,97,122,5.39,1.17,0,0,0
03 May 2021,Oklahoma City Thunder,Phoenix Suns,120,123,9.20,1.07,0,0,0
03 May 2021,San Antonio Spurs,Philadelphia 76ers,111,113,5.13,1.19,0,0,0
02 May 2021,Boston Celtics,Portland Trail Blazers,119,129,1.98,1.87,0,0,0
02 May 2021,Milwaukee Bucks,Brooklyn Nets,117,114,1.72,2.18,1,0,0
02 May 2021,Los Angeles Clippers,Denver Nuggets,104,110,1.46,2.82,0,0,0
02 May 2021,Utah Jazz,Toronto Raptors,106,102,1.37,3.27,1,0,0
02 May 2021,Dallas Mavericks,Washington Wizards,125,124,1.53,2.62,1,0,0
02 May 2021,Atlanta Hawks,Chicago Bulls,108,97,1.28,3.88,1,0,0
02 May 2021,Cleveland Cavaliers,Miami Heat,107,124,6.17,1.14,0,0,0
02 May 2021,Minnesota Timberwolves,New Orleans Pelicans,136,140,2.38,1.62,0,0,0
02 May 2021,Oklahoma City Thunder,Indiana Pacers,95,152,3.71,1.30,0,0,0
02 May 2021,Orlando Magic,Memphis Grizzlies,112,111,6.31,1.13,1,0,0
01 May 2021,Houston Rockets,Golden State Warriors,87,113,4.15,1.25,0,0,0
01 May 2021,Charlotte Hornets,Detroit Pistons,107,94,1.30,3.74,1,0,0
01 May 2021,Los Angeles Lakers,Sacramento Kings,106,110,1.15,5.94,0,0,0
01 May 2021,Phoenix Suns,Utah Jazz,121,100,1.61,2.43,1,0,0
01 May 2021,Chicago Bulls,Milwaukee Bucks,98,108,2.06,1.80,0,0,0
01 May 2021,Brooklyn Nets,Portland Trail Blazers,109,128,2.29,1.67,0,0,0
01 May 2021,Memphis Grizzlies,Orlando Magic,92,75,1.10,7.49,1,0,0
30 Apr 2021,Boston Celtics,San Antonio Spurs,143,140,1.52,2.65,1,0,0
30 Apr 2021,Cleveland Cavaliers,Washington Wizards,93,122,3.17,1.38,0,0,0
30 Apr 2021,Philadelphia 76ers,Atlanta Hawks,126,104,1.32,3.52,1,0,0
30 Apr 2021,Denver Nuggets,Toronto Raptors,121,111,1.52,2.63,1,0,0
30 Apr 2021,Oklahoma City Thunder,New Orleans Pelicans,95,109,4.53,1.22,0,0,0
30 Apr 2021,Houston Rockets,Milwaukee Bucks,143,136,8.28,1.09,1,0,0
30 Apr 2021,Minnesota Timberwolves,Golden State Warriors,126,114,2.52,1.56,1,0,0
29 Apr 2021,Detroit Pistons,Dallas Mavericks,105,115,3.57,1.32,0,0,0
29 Apr 2021,Indiana Pacers,Brooklyn Nets,113,130,2.81,1.47,0,0,0
29 Apr 2021,Phoenix Suns,Los Angeles Clippers,109,101,1.55,2.57,1,0,0
29 Apr 2021,Sacramento Kings,Utah Jazz,105,154,4.15,1.25,0,0,0
29 Apr 2021,Denver Nuggets,New Orleans Pelicans,114,112,1.59,2.44,1,0,0
29 Apr 2021,Memphis Grizzlies,Portland Trail Blazers,109,130,1.81,2.05,0,0,0
29 Apr 2021,Miami Heat,San Antonio Spurs,116,111,1.51,2.66,1,0,0
28 Apr 2021,Boston Celtics,Charlotte Hornets,120,111,1.40,3.08,1,0,0
28 Apr 2021,New York Knicks,Chicago Bulls,113,94,1.57,2.49,1,0,0
28 Apr 2021,Washington Wizards,Los Angeles Lakers,116,107,1.95,1.89,1,0,0
28 Apr 2021,Cleveland Cavaliers,Orlando Magic,104,109,1.60,2.43,0,0,0
28 Apr 2021,Philadelphia 76ers,Atlanta Hawks,127,83,1.20,4.88,1,0,0
28 Apr 2021,Golden State Warriors,Dallas Mavericks,103,133,1.59,2.45,0,0,0
28 Apr 2021,Houston Rockets,Minnesota Timberwolves,107,114,2.15,1.74,0,0,0
27 Apr 2021,Toronto Raptors,Brooklyn Nets,103,116,2.66,1.50,0,0,0
27 Apr 2021,Boston Celtics,Oklahoma City Thunder,115,119,1.14,6.08,0,0,0
27 Apr 2021,Charlotte Hornets,Milwaukee Bucks,104,114,4.32,1.24,0,0,0
27 Apr 2021,Indiana Pacers,Portland Trail Blazers,112,133,2.90,1.45,0,0,0
27 Apr 2021,Sacramento Kings,Dallas Mavericks,113,106,3.14,1.39,1,0,0
27 Apr 2021,Denver Nuggets,Memphis Grizzlies,120,96,1.60,2.43,1,0,0
27 Apr 2021,Miami Heat,Chicago Bulls,102,110,1.44,2.94,0,0,0
27 Apr 2021,Minnesota Timberwolves,Utah Jazz,105,104,4.99,1.19,1,0,0
27 Apr 2021,New Orleans Pelicans,Los Angeles Clippers,120,103,2.11,1.76,1,0,0
26 Apr 2021,New York Knicks,Phoenix Suns,110,118,2.22,1.70,0,0,0
26 Apr 2021,Toronto Raptors,Cleveland Cavaliers,112,96,1.14,6.20,1,0,0
26 Apr 2021,Detroit Pistons,Atlanta Hawks,100,86,2.49,1.57,1,0,0
26 Apr 2021,Orlando Magic,Los Angeles Lakers,103,114,6.25,1.14,0,0,0
26 Apr 2021,Philadelphia 76ers,Oklahoma City Thunder,121,90,1.06,11.01,1,0,0
26 Apr 2021,Washington Wizards,San Antonio Spurs,143,146,2.14,1.75,0,0,0
26 Apr 2021,Golden State Warriors,Sacramento Kings,117,113,1.31,3.57,1,0,0
26 Apr 2021,Orlando Magic,Indiana Pacers,112,131,2.91,1.44,0,0,0
25 Apr 2021,Atlanta Hawks,Milwaukee Bucks,111,104,2.87,1.45,1,0,0
25 Apr 2021,Washington Wizards,Cleveland Cavaliers,119,110,1.34,3.40,1,0,0
25 Apr 2021,Portland Trail Blazers,Memphis Grizzlies,113,120,1.63,2.35,0,0,0
25 Apr 2021,Brooklyn Nets,Phoenix Suns,128,119,1.87,1.98,1,0,0
25 Apr 2021,Charlotte Hornets,Boston Celtics,125,104,3.74,1.29,1,0,0
25 Apr 2021,Denver Nuggets,Houston Rockets,129,116,1.08,9.00,1,0,0
25 Apr 2021,Utah Jazz,Minnesota Timberwolves,96,101,1.12,7.03,0,0,0
25 Apr 2021,Dallas Mavericks,Los Angeles Lakers,108,93,1.79,2.08,1,0,0
25 Apr 2021,Miami Heat,Chicago Bulls,106,101,1.52,2.64,1,0,0
25 Apr 2021,New Orleans Pelicans,San Antonio Spurs,108,110,1.66,2.30,0,0,0
24 Apr 2021,Indiana Pacers,Detroit Pistons,115,109,1.54,2.57,1,0,0
24 Apr 2021,Milwaukee Bucks,Philadelphia 76ers,132,94,1.25,4.21,1,0,0
24 Apr 2021,New York Knicks,Toronto Raptors,120,103,1.95,1.89,1,0,0
24 Apr 2021,Golden State Warriors,Denver Nuggets,118,97,2.18,1.72,1,0,0
24 Apr 2021,Portland Trail Blazers,Memphis Grizzlies,128,130,1.56,2.52,0,0,0
24 Apr 2021,Charlotte Hornets,Cleveland Cavaliers,108,102,1.82,2.03,1,0,0
24 Apr 2021,Houston Rockets,Los Angeles Clippers,104,109,4.74,1.21,0,0,0
24 Apr 2021,Oklahoma City Thunder,Washington Wizards,109,129,4.55,1.22,0,0,0
23 Apr 2021,Atlanta Hawks,Miami Heat,118,103,3.23,1.37,1,0,0
23 Apr 2021,Brooklyn Nets,Boston Celtics,109,104,1.62,2.38,1,0,0
23 Apr 2021,Dallas Mavericks,Los Angeles Lakers,115,110,1.66,2.30,1,0,0
23 Apr 2021,Chicago Bulls,Charlotte Hornets,108,91,1.82,2.06,1,0,0
23 Apr 2021,San Antonio Spurs,Detroit Pistons,106,91,1.32,3.59,1,0,0
22 Apr 2021,Boston Celtics,Phoenix Suns,99,86,2.31,1.72,1,0,0
22 Apr 2021,Milwaukee Bucks,Philadelphia 76ers,124,117,1.38,3.16,1,0,0
22 Apr 2021,Orlando Magic,New Orleans Pelicans,100,135,4.71,1.22,0,0,0
22 Apr 2021,Los Angeles Clippers,Memphis Grizzlies,117,105,2.54,1.55,1,0,0
22 Apr 2021,Portland Trail Blazers,Denver Nuggets,105,106,2.06,1.81,0,0,0
22 Apr 2021,Sacramento Kings,Minnesota Timberwolves,128,125,1.68,2.26,1,0,0
22 Apr 2021,Dallas Mavericks,Detroit Pistons,127,117,1.16,5.54,1,0,0
22 Apr 2021,San Antonio Spurs,Miami Heat,87,107,2.04,1.82,0,0,0
22 Apr 2021,Houston Rockets,Utah Jazz,89,112,6.01,1.15,0,0,0
22 Apr 2021,New York Knicks,Atlanta Hawks,137,127,2.03,1.82,1,0,0
21 Apr 2021,Cleveland Cavaliers,Chicago Bulls,121,105,2.10,1.77,1,0,0
21 Apr 2021,Indiana Pacers,Oklahoma City Thunder,122,116,1.26,4.09,1,0,0
21 Apr 2021,Philadelphia 76ers,Phoenix Suns,113,116,2.24,1.69,0,0,0
21 Apr 2021,Toronto Raptors,Brooklyn Nets,114,103,1.56,2.54,1,0,0
21 Apr 2021,Washington Wizards,Golden State Warriors,118,114,2.09,1.78,1,0,0
