

00:00,"Golden State Warriors - Cleveland Cavaliers
 ",89:93,1.52,2.63,8

01:00,"Cleveland Cavaliers - Golden State Warriors
 ",115:101,1.77,2.10,8

01:00,"Golden State Warriors - Cleveland Cavaliers
 ",97:112,1.44,2.91,8

01:00,"Cleveland Cavaliers - Golden State Warriors
 ",97:108,1.71,2.20,8

01:00,"Cleveland Cavaliers - Golden State Warriors
 ",120:90,1.84,2.01,8

00:00,"Golden State Warriors - Cleveland Cavaliers
 ",110:77,1.40,3.09,8

01:00,"Golden State Warriors - Cleveland Cavaliers
 ",104:89,1.40,3.07,8

01:00,"Golden State Warriors - Oklahoma City Thunder
 ",96:88,1.29,3.72,8

01:00,"Oklahoma City Thunder - Golden State Warriors
 ",101:108,1.65,2.33,8

00:30,"Toronto Raptors - Cleveland Cavaliers
 ",87:113,3.37,1.34,8

01:00,"Golden State Warriors - Oklahoma City Thunder
 ",120:111,1.28,3.83,8

00:30,"Cleveland Cavaliers - Toronto Raptors
 ",116:78,1.12,6.79,8

01:00,"Oklahoma City Thunder - Golden State Warriors
 ",118:94,2.05,1.80,8

00:30,"Toronto Raptors - Cleveland Cavaliers
 ",105:99,3.15,1.38,8

00:00,"Oklahoma City Thunder - Golden State Warriors
 ",133:105,2.28,1.67,8

00:30,"Toronto Raptors - Cleveland Cavaliers
 ",99:84,3.18,1.38,8

00:30,"Cleveland Cavaliers - Toronto Raptors
 ",108:89,1.10,8.08,8

01:00,"Golden State Warriors - Oklahoma City Thunder
 ",118:91,1.21,4.73,8

00:30,"Cleveland Cavaliers - Toronto Raptors
 ",115:84,1.10,7.61,8

01:00,"Golden State Warriors - Oklahoma City Thunder
 ",102:108,1.25,4.19,8

19:30,"Toronto Raptors - Miami Heat
 ",116:89,1.51,2.67,8

00:00,"Miami Heat - Toronto Raptors
 ",103:91,1.58,2.49,8

00:30,"Oklahoma City Thunder - San Antonio Spurs
 ",113:99,1.95,1.90,8

02:30,"Golden State Warriors - Portland Trail Blazers
 ",125:121,1.08,9.47,8
00:00,"Toronto Raptors - Miami Heat
 ",99:91,1.48,2.76,8

00:00,"San Antonio Spurs - Oklahoma City Thunder
 ",91:95,1.29,3.85,8

02:30,"Portland Trail Blazers - Golden State Warriors
 ",125:132,3.19,1.39,8
00:00,"Miami Heat - Toronto Raptors
 ",94:87,1.47,2.81,8

00:00,"Oklahoma City Thunder - San Antonio Spurs
 ",111:97,1.78,2.10,8

19:30,"Atlanta Hawks - Cleveland Cavaliers
 ",99:100,2.85,1.46,8
00:30,"Portland Trail Blazers - Golden State Warriors
 ",120:108,2.37,1.63,8

