Date,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Who Won,Playoffs,Preseason
24 Jan 2017,Orlando Magic,Chicago Bulls,92,100,2.33,1.65,0,0,0
24 Jan 2017,Philadelphia 76ers,Los Angeles Clippers,121,110,2.63,1.53,1,0,0
24 Jan 2017,Toronto Raptors,San Antonio Spurs,106,108,1.77,2.13,0,0,0
24 Jan 2017,Washington Wizards,Boston Celtics,123,108,1.98,1.88,1,0,0
24 Jan 2017,Utah Jazz,Oklahoma City Thunder,95,97,1.52,2.67,0,0,0
24 Jan 2017,Indiana Pacers,New York Knicks,103,109,1.44,2.93,0,0,0
24 Jan 2017,Milwaukee Bucks,Houston Rockets,127,114,2.72,1.50,1,0,0
24 Jan 2017,New Orleans Pelicans,Cleveland Cavaliers,124,122,5.14,1.19,1,0,0
23 Jan 2017,Atlanta Hawks,Los Angeles Clippers,105,115,1.32,3.60,0,0,0
23 Jan 2017,Brooklyn Nets,San Antonio Spurs,86,112,4.08,1.26,0,0,0
23 Jan 2017,Detroit Pistons,Sacramento Kings,104,109,1.36,3.35,0,0,0
23 Jan 2017,Miami Heat,Golden State Warriors,105,102,6.54,1.13,1,0,0
23 Jan 2017,Charlotte Hornets,Washington Wizards,99,109,1.44,2.94,0,0,0
22 Jan 2017,Minnesota Timberwolves,Denver Nuggets,111,108,1.59,2.47,1,0,0
22 Jan 2017,Toronto Raptors,Phoenix Suns,103,115,1.11,7.50,0,0,0
22 Jan 2017,Dallas Mavericks,Los Angeles Lakers,122,73,1.42,3.00,1,0,0
22 Jan 2017,Orlando Magic,Golden State Warriors,98,118,11.14,1.06,0,0,0
22 Jan 2017,Chicago Bulls,Sacramento Kings,102,99,1.38,3.23,1,0,0
22 Jan 2017,Denver Nuggets,Los Angeles Clippers,123,98,1.49,2.76,1,0,0
22 Jan 2017,Utah Jazz,Indiana Pacers,109,100,1.35,3.41,1,0,0
22 Jan 2017,Cleveland Cavaliers,San Antonio Spurs,115,118,1.60,2.45,0,0,0
22 Jan 2017,Memphis Grizzlies,Houston Rockets,95,119,2.01,1.85,0,0,0
21 Jan 2017,Miami Heat,Milwaukee Bucks,109,97,2.04,1.82,1,0,0
21 Jan 2017,New York Knicks,Phoenix Suns,105,107,1.47,2.80,0,0,0
21 Jan 2017,Atlanta Hawks,Philadelphia 76ers,110,93,1.17,5.54,1,0,0
21 Jan 2017,Charlotte Hornets,Brooklyn Nets,112,105,1.11,7.27,1,0,0
21 Jan 2017,Detroit Pistons,Washington Wizards,113,112,1.78,2.12,1,0,0
21 Jan 2017,Boston Celtics,Portland Trail Blazers,123,127,1.29,3.84,0,0,0
21 Jan 2017,Los Angeles Lakers,Indiana Pacers,108,95,2.44,1.60,1,0,0
21 Jan 2017,Dallas Mavericks,Utah Jazz,107,112,2.88,1.45,0,0,0
21 Jan 2017,Atlanta Hawks,Chicago Bulls,102,93,1.56,2.54,1,0,0
21 Jan 2017,Houston Rockets,Golden State Warriors,108,125,2.85,1.45,0,0,0
21 Jan 2017,Memphis Grizzlies,Sacramento Kings,107,91,1.27,3.93,1,0,0
21 Jan 2017,New Orleans Pelicans,Brooklyn Nets,114,143,1.19,5.14,0,0,0
20 Jan 2017,Charlotte Hornets,Toronto Raptors,113,78,1.86,2.00,1,0,0
20 Jan 2017,Orlando Magic,Milwaukee Bucks,112,96,2.40,1.62,1,0,0
20 Jan 2017,Philadelphia 76ers,Portland Trail Blazers,93,92,2.20,1.72,1,0,0
20 Jan 2017,Los Angeles Clippers,Minnesota Timberwolves,101,104,2.06,1.82,0,0,0
20 Jan 2017,San Antonio Spurs,Denver Nuggets,118,104,1.10,7.79,1,0,0
20 Jan 2017,New York Knicks,Washington Wizards,110,113,2.04,1.83,0,0,0
19 Jan 2017,Miami Heat,Dallas Mavericks,99,95,1.78,2.11,1,0,0
19 Jan 2017,Cleveland Cavaliers,Phoenix Suns,118,103,1.12,6.92,1,0,0
19 Jan 2017,Golden State Warriors,Oklahoma City Thunder,121,100,1.08,9.54,1,0,0
19 Jan 2017,Sacramento Kings,Indiana Pacers,100,106,1.73,2.18,0,0,0
19 Jan 2017,Detroit Pistons,Atlanta Hawks,118,95,2.10,1.78,1,0,0
19 Jan 2017,Houston Rockets,Milwaukee Bucks,111,92,1.37,3.28,1,0,0
19 Jan 2017,New Orleans Pelicans,Orlando Magic,118,98,1.51,2.67,1,0,0
18 Jan 2017,Boston Celtics,New York Knicks,106,117,1.22,4.73,0,0,0
18 Jan 2017,Charlotte Hornets,Portland Trail Blazers,107,85,1.43,2.95,1,0,0
18 Jan 2017,Philadelphia 76ers,Toronto Raptors,94,89,2.93,1.43,1,0,0
18 Jan 2017,Washington Wizards,Memphis Grizzlies,104,101,1.79,2.10,1,0,0
18 Jan 2017,Los Angeles Lakers,Denver Nuggets,121,127,1.92,1.93,0,0,0
18 Jan 2017,San Antonio Spurs,Minnesota Timberwolves,122,114,1.11,7.33,1,0,0
18 Jan 2017,Chicago Bulls,Dallas Mavericks,98,99,1.49,2.76,0,0,0
17 Jan 2017,Brooklyn Nets,Toronto Raptors,109,119,4.61,1.23,0,0,0
17 Jan 2017,Miami Heat,Houston Rockets,109,103,3.60,1.32,1,0,0
17 Jan 2017,Los Angeles Clippers,Oklahoma City Thunder,120,98,1.28,3.93,1,0,0
17 Jan 2017,Phoenix Suns,Utah Jazz,101,106,3.12,1.40,0,0,0
17 Jan 2017,Golden State Warriors,Cleveland Cavaliers,126,91,1.25,4.17,1,0,0
16 Jan 2017,Boston Celtics,Charlotte Hornets,108,98,1.47,2.80,1,0,0
16 Jan 2017,Denver Nuggets,Orlando Magic,125,112,1.47,2.83,1,0,0
16 Jan 2017,Indiana Pacers,New Orleans Pelicans,98,95,1.52,2.67,1,0,0
16 Jan 2017,Milwaukee Bucks,Philadelphia 76ers,104,113,1.26,4.13,0,0,0
16 Jan 2017,Washington Wizards,Portland Trail Blazers,120,101,1.60,2.45,1,0,0
16 Jan 2017,New York Knicks,Atlanta Hawks,107,108,2.22,1.70,0,0,0
16 Jan 2017,Los Angeles Lakers,Detroit Pistons,97,102,2.13,1.76,0,0,0
16 Jan 2017,Memphis Grizzlies,Chicago Bulls,104,108,1.27,4.00,0,0,0
16 Jan 2017,Sacramento Kings,Oklahoma City Thunder,118,122,2.07,1.80,0,0,0
15 Jan 2017,Brooklyn Nets,Houston Rockets,112,137,10.91,1.06,0,0,0
15 Jan 2017,Atlanta Hawks,Milwaukee Bucks,111,98,1.57,2.53,1,0,0
15 Jan 2017,Toronto Raptors,New York Knicks,116,101,1.18,5.37,1,0,0
15 Jan 2017,Dallas Mavericks,Minnesota Timberwolves,98,87,1.93,1.91,1,0,0
15 Jan 2017,Utah Jazz,Orlando Magic,114,107,1.12,7.05,1,0,0
15 Jan 2017,Washington Wizards,Philadelphia 76ers,109,93,1.18,5.27,1,0,0
14 Jan 2017,Phoenix Suns,San Antonio Spurs,108,105,7.83,1.10,1,0,0
14 Jan 2017,Chicago Bulls,New Orleans Pelicans,107,99,1.61,2.41,1,0,0
14 Jan 2017,Los Angeles Clippers,Los Angeles Lakers,113,97,1.13,6.46,1,0,0
14 Jan 2017,Sacramento Kings,Cleveland Cavaliers,108,120,3.29,1.37,0,0,0
14 Jan 2017,Utah Jazz,Detroit Pistons,110,77,1.15,5.99,1,0,0
14 Jan 2017,Portland Trail Blazers,Orlando Magic,109,115,1.33,3.53,0,0,0
14 Jan 2017,Atlanta Hawks,Boston Celtics,101,103,1.63,2.38,0,0,0
14 Jan 2017,Houston Rockets,Memphis Grizzlies,105,110,1.31,3.63,0,0,0
14 Jan 2017,Milwaukee Bucks,Miami Heat,116,108,1.29,3.82,1,0,0
14 Jan 2017,Minnesota Timberwolves,Oklahoma City Thunder,96,86,2.11,1.77,1,0,0
13 Jan 2017,Toronto Raptors,Brooklyn Nets,132,113,1.04,13.90,1,0,0
13 Jan 2017,Philadelphia 76ers,Charlotte Hornets,102,93,2.84,1.46,1,0,0
13 Jan 2017,Golden State Warriors,Detroit Pistons,127,107,1.07,9.97,1,0,0
13 Jan 2017,Phoenix Suns,Dallas Mavericks,108,113,2.13,1.76,0,0,0
13 Jan 2017,San Antonio Spurs,Los Angeles Lakers,134,94,1.05,11.80,1,0,0
13 Jan 2017,New York Knicks,Chicago Bulls,104,89,1.67,2.30,1,0,0
12 Jan 2017,Brooklyn Nets,New Orleans Pelicans,95,104,1.77,2.13,0,0,0
12 Jan 2017,Denver Nuggets,Indiana Pacers,140,112,2.65,1.53,1,0,0
12 Jan 2017,Los Angeles Clippers,Orlando Magic,105,96,1.18,5.30,1,0,0
12 Jan 2017,Portland Trail Blazers,Cleveland Cavaliers,102,86,2.72,1.49,1,0,0
12 Jan 2017,Boston Celtics,Washington Wizards,117,108,1.43,2.97,1,0,0
12 Jan 2017,Minnesota Timberwolves,Houston Rockets,119,105,2.38,1.63,1,0,0
12 Jan 2017,Oklahoma City Thunder,Memphis Grizzlies,103,95,1.52,2.66,1,0,0
11 Jan 2017,Philadelphia 76ers,New York Knicks,98,97,2.12,1.76,1,0,0
11 Jan 2017,Golden State Warriors,Miami Heat,107,95,1.05,12.25,1,0,0
11 Jan 2017,Los Angeles Lakers,Portland Trail Blazers,87,108,2.18,1.74,0,0,0
11 Jan 2017,Sacramento Kings,Detroit Pistons,100,94,1.69,2.25,1,0,0
11 Jan 2017,Utah Jazz,Cleveland Cavaliers,100,92,2.07,1.80,1,0,0
11 Jan 2017,San Antonio Spurs,Milwaukee Bucks,107,109,1.18,5.28,0,0,0
11 Jan 2017,Houston Rockets,Charlotte Hornets,121,114,1.23,4.52,1,0,0
10 Jan 2017,Brooklyn Nets,Atlanta Hawks,97,117,4.04,1.27,0,0,0
10 Jan 2017,Toronto Raptors,Boston Celtics,114,106,1.46,2.86,1,0,0
10 Jan 2017,Washington Wizards,Chicago Bulls,101,99,1.12,6.82,1,0,0
10 Jan 2017,Chicago Bulls,Oklahoma City Thunder,94,109,1.95,1.90,0,0,0
10 Jan 2017,Minnesota Timberwolves,Dallas Mavericks,101,92,1.51,2.68,1,0,0
09 Jan 2017,New York Knicks,New Orleans Pelicans,96,110,1.60,2.44,0,0,0
09 Jan 2017,Los Angeles Lakers,Orlando Magic,111,95,1.69,2.25,1,0,0
09 Jan 2017,Portland Trail Blazers,Detroit Pistons,124,125,1.59,2.44,0,0,0
09 Jan 2017,Sacramento Kings,Golden State Warriors,106,117,6.65,1.13,0,0,0
09 Jan 2017,Phoenix Suns,Cleveland Cavaliers,116,120,4.26,1.24,0,0,0
09 Jan 2017,Memphis Grizzlies,Utah Jazz,88,79,1.71,2.21,1,0,0
08 Jan 2017,Toronto Raptors,Houston Rockets,122,129,2.16,1.75,0,0,0
08 Jan 2017,Los Angeles Clippers,Miami Heat,98,86,1.21,4.73,1,0,0
08 Jan 2017,Milwaukee Bucks,Washington Wizards,101,107,1.93,1.94,0,0,0
08 Jan 2017,Brooklyn Nets,Philadelphia 76ers,95,105,1.86,1.99,0,0,0
08 Jan 2017,Dallas Mavericks,Atlanta Hawks,82,97,2.02,1.84,0,0,0
08 Jan 2017,San Antonio Spurs,Charlotte Hornets,102,85,1.14,6.11,1,0,0
08 Jan 2017,Chicago Bulls,Toronto Raptors,123,118,1.99,1.86,1,0,0
08 Jan 2017,Minnesota Timberwolves,Utah Jazz,92,94,2.67,1.52,0,0,0
08 Jan 2017,Oklahoma City Thunder,Denver Nuggets,121,106,1.28,3.88,1,0,0
07 Jan 2017,Boston Celtics,New Orleans Pelicans,117,108,1.39,3.18,1,0,0
07 Jan 2017,Indiana Pacers,New York Knicks,123,109,1.34,3.46,1,0,0
07 Jan 2017,Golden State Warriors,Memphis Grizzlies,119,128,1.07,10.32,0,0,0
07 Jan 2017,Los Angeles Lakers,Miami Heat,127,100,1.72,2.20,1,0,0
07 Jan 2017,Sacramento Kings,Los Angeles Clippers,98,106,2.24,1.70,0,0,0
07 Jan 2017,Milwaukee Bucks,New York Knicks,111,116,1.48,2.75,0,0,0
06 Jan 2017,Boston Celtics,Philadelphia 76ers,110,106,1.15,5.91,1,0,0
06 Jan 2017,Brooklyn Nets,Cleveland Cavaliers,108,116,8.58,1.09,0,0,0
06 Jan 2017,Orlando Magic,Houston Rockets,93,100,2.78,1.48,0,0,0
06 Jan 2017,Washington Wizards,Minnesota Timberwolves,112,105,1.50,2.72,1,0,0
06 Jan 2017,Portland Trail Blazers,Los Angeles Lakers,118,109,1.37,3.27,1,0,0
06 Jan 2017,Denver Nuggets,San Antonio Spurs,99,127,3.63,1.31,0,0,0
06 Jan 2017,Dallas Mavericks,Phoenix Suns,95,102,1.42,3.00,0,0,0
06 Jan 2017,Houston Rockets,Oklahoma City Thunder,118,116,1.26,4.16,1,0,0
06 Jan 2017,New Orleans Pelicans,Atlanta Hawks,94,99,1.79,2.08,0,0,0
05 Jan 2017,Detroit Pistons,Charlotte Hornets,115,114,1.49,2.75,1,0,0
05 Jan 2017,Toronto Raptors,Utah Jazz,101,93,1.49,2.75,1,0,0
05 Jan 2017,Indiana Pacers,Brooklyn Nets,121,109,1.16,5.67,1,0,0
05 Jan 2017,Golden State Warriors,Portland Trail Blazers,125,117,1.03,15.51,1,0,0
05 Jan 2017,Los Angeles Clippers,Memphis Grizzlies,115,106,2.04,1.83,1,0,0
05 Jan 2017,Sacramento Kings,Miami Heat,102,107,1.29,3.83,0,0,0
05 Jan 2017,Cleveland Cavaliers,Chicago Bulls,94,106,1.61,2.44,0,0,0
04 Jan 2017,New York Knicks,Milwaukee Bucks,104,105,2.44,1.60,0,0,0
04 Jan 2017,Charlotte Hornets,Oklahoma City Thunder,123,112,1.75,2.15,1,0,0
04 Jan 2017,Orlando Magic,Atlanta Hawks,92,111,2.13,1.77,0,0,0
04 Jan 2017,Los Angeles Lakers,Memphis Grizzlies,116,102,2.57,1.55,1,0,0
04 Jan 2017,Denver Nuggets,Sacramento Kings,113,120,1.62,2.41,0,0,0
04 Jan 2017,Phoenix Suns,Miami Heat,99,90,1.48,2.78,1,0,0
04 Jan 2017,Dallas Mavericks,Washington Wizards,113,105,1.85,2.02,1,0,0
04 Jan 2017,San Antonio Spurs,Toronto Raptors,110,82,1.39,3.15,1,0,0
03 Jan 2017,Boston Celtics,Utah Jazz,115,104,1.45,2.89,1,0,0
03 Jan 2017,Detroit Pistons,Indiana Pacers,116,121,1.50,2.71,0,0,0
03 Jan 2017,Philadelphia 76ers,Minnesota Timberwolves,93,91,2.69,1.51,1,0,0
03 Jan 2017,Golden State Warriors,Denver Nuggets,127,119,1.05,12.51,1,0,0
03 Jan 2017,Los Angeles Clippers,Phoenix Suns,109,98,1.53,2.63,1,0,0
03 Jan 2017,Chicago Bulls,Charlotte Hornets,118,111,2.03,1.84,1,0,0
03 Jan 2017,Houston Rockets,Washington Wizards,101,91,1.29,3.83,1,0,0
02 Jan 2017,Brooklyn Nets,Utah Jazz,89,101,3.42,1.34,0,0,0
02 Jan 2017,New York Knicks,Orlando Magic,103,115,1.58,2.50,0,0,0
02 Jan 2017,Cleveland Cavaliers,New Orleans Pelicans,90,82,1.21,4.72,1,0,0
02 Jan 2017,Milwaukee Bucks,Oklahoma City Thunder,98,94,1.83,2.04,1,0,0
02 Jan 2017,Los Angeles Lakers,Toronto Raptors,114,123,3.95,1.28,0,0,0
01 Jan 2017,Minnesota Timberwolves,Portland Trail Blazers,89,95,1.43,3.00,0,0,0
01 Jan 2017,Atlanta Hawks,San Antonio Spurs,114,112,2.83,1.46,1,0,0
01 Jan 2017,Indiana Pacers,Orlando Magic,117,104,1.43,2.97,1,0,0
01 Jan 2017,Miami Heat,Detroit Pistons,98,107,3.28,1.37,0,0,0
01 Jan 2017,Houston Rockets,New York Knicks,129,122,1.10,8.14,1,0,0
01 Jan 2017,Oklahoma City Thunder,Los Angeles Clippers,114,88,1.23,4.45,1,0,0
01 Jan 2017,Utah Jazz,Phoenix Suns,91,86,1.13,6.68,1,0,0
31 Dec 2016,Charlotte Hornets,Cleveland Cavaliers,109,121,2.02,1.86,0,0,0
31 Dec 2016,Chicago Bulls,Milwaukee Bucks,96,116,1.68,2.27,0,0,0
31 Dec 2016,Sacramento Kings,Memphis Grizzlies,98,112,2.09,1.80,0,0,0
31 Dec 2016,Golden State Warriors,Dallas Mavericks,108,99,1.02,17.67,1,0,0
31 Dec 2016,Denver Nuggets,Philadelphia 76ers,122,124,1.17,5.53,0,0,0
31 Dec 2016,San Antonio Spurs,Portland Trail Blazers,110,94,1.18,5.30,1,0,0
31 Dec 2016,Atlanta Hawks,Detroit Pistons,105,98,1.71,2.23,1,0,0
31 Dec 2016,Houston Rockets,Los Angeles Clippers,140,116,1.16,5.73,1,0,0
31 Dec 2016,Minnesota Timberwolves,Milwaukee Bucks,116,99,1.87,1.98,1,0,0
31 Dec 2016,New Orleans Pelicans,New York Knicks,104,92,1.64,2.35,1,0,0
30 Dec 2016,Boston Celtics,Miami Heat,117,114,1.20,4.92,1,0,0
30 Dec 2016,Washington Wizards,Brooklyn Nets,118,95,1.29,3.85,1,0,0
30 Dec 2016,Indiana Pacers,Chicago Bulls,111,101,1.57,2.52,1,0,0
30 Dec 2016,Los Angeles Lakers,Dallas Mavericks,89,101,1.57,2.49,0,0,0
30 Dec 2016,Phoenix Suns,Toronto Raptors,99,91,4.44,1.23,1,0,0
30 Dec 2016,Utah Jazz,Philadelphia 76ers,100,83,1.06,11.28,1,0,0
30 Dec 2016,Cleveland Cavaliers,Boston Celtics,124,118,1.38,3.21,1,0,0
30 Dec 2016,Memphis Grizzlies,Oklahoma City Thunder,114,80,1.87,1.99,1,0,0
29 Dec 2016,Charlotte Hornets,Miami Heat,91,82,1.37,3.26,1,0,0
29 Dec 2016,Golden State Warriors,Toronto Raptors,121,111,1.19,5.01,1,0,0
29 Dec 2016,Portland Trail Blazers,Sacramento Kings,102,89,1.81,2.06,1,0,0
29 Dec 2016,Denver Nuggets,Minnesota Timberwolves,105,103,1.57,2.53,1,0,0
29 Dec 2016,San Antonio Spurs,Phoenix Suns,119,98,1.13,6.50,1,0,0
29 Dec 2016,Chicago Bulls,Brooklyn Nets,101,99,1.20,4.92,1,0,0
29 Dec 2016,New Orleans Pelicans,Los Angeles Clippers,102,98,2.08,1.80,1,0,0
28 Dec 2016,Atlanta Hawks,New York Knicks,102,98,1.50,2.71,1,0,0
28 Dec 2016,Detroit Pistons,Milwaukee Bucks,94,119,1.64,2.35,0,0,0
28 Dec 2016,Orlando Magic,Charlotte Hornets,101,120,2.59,1.54,0,0,0
28 Dec 2016,Washington Wizards,Indiana Pacers,111,105,1.52,2.66,1,0,0
28 Dec 2016,Los Angeles Lakers,Utah Jazz,100,102,2.79,1.47,0,0,0
28 Dec 2016,Dallas Mavericks,Houston Rockets,107,123,2.78,1.48,0,0,0
27 Dec 2016,Boston Celtics,Memphis Grizzlies,113,103,1.31,3.69,1,0,0
27 Dec 2016,Miami Heat,Oklahoma City Thunder,94,106,2.62,1.53,0,0,0
27 Dec 2016,Los Angeles Clippers,Denver Nuggets,102,106,2.57,1.56,0,0,0
27 Dec 2016,Sacramento Kings,Philadelphia 76ers,102,100,1.26,4.10,1,0,0
27 Dec 2016,Portland Trail Blazers,Toronto Raptors,91,95,4.12,1.26,0,0,0
27 Dec 2016,Chicago Bulls,Indiana Pacers,90,85,1.77,2.12,1,0,0
27 Dec 2016,Houston Rockets,Phoenix Suns,131,115,1.10,8.08,1,0,0
27 Dec 2016,Minnesota Timberwolves,Atlanta Hawks,104,90,2.04,1.83,1,0,0
27 Dec 2016,New Orleans Pelicans,Dallas Mavericks,111,104,1.54,2.59,1,0,0
26 Dec 2016,Brooklyn Nets,Charlotte Hornets,120,118,3.28,1.37,1,0,0
26 Dec 2016,Detroit Pistons,Cleveland Cavaliers,106,90,1.51,2.68,1,0,0
26 Dec 2016,Orlando Magic,Memphis Grizzlies,112,102,2.38,1.63,1,0,0
26 Dec 2016,Washington Wizards,Milwaukee Bucks,107,102,1.64,2.36,1,0,0
26 Dec 2016,Los Angeles Lakers,Los Angeles Clippers,111,102,2.30,1.67,1,0,0
26 Dec 2016,Oklahoma City Thunder,Minnesota Timberwolves,112,100,1.54,2.61,1,0,0
25 Dec 2016,San Antonio Spurs,Chicago Bulls,119,100,1.23,4.50,1,0,0
25 Dec 2016,Cleveland Cavaliers,Golden State Warriors,109,108,2.40,1.62,1,0,0
25 Dec 2016,New York Knicks,Boston Celtics,114,119,2.18,1.73,0,0,0
24 Dec 2016,Los Angeles Clippers,Dallas Mavericks,88,90,1.54,2.61,0,0,0
24 Dec 2016,Portland Trail Blazers,San Antonio Spurs,90,110,2.12,1.76,0,0,0
24 Dec 2016,Denver Nuggets,Atlanta Hawks,108,109,1.46,2.83,0,0,0
24 Dec 2016,Phoenix Suns,Philadelphia 76ers,123,116,1.45,2.89,1,0,0
24 Dec 2016,Utah Jazz,Toronto Raptors,98,104,1.93,1.93,0,0,0
24 Dec 2016,Memphis Grizzlies,Houston Rockets,115,109,2.43,1.61,1,0,0
24 Dec 2016,Milwaukee Bucks,Washington Wizards,123,96,1.64,2.35,1,0,0
24 Dec 2016,Minnesota Timberwolves,Sacramento Kings,105,109,1.50,2.70,0,0,0
24 Dec 2016,New Orleans Pelicans,Miami Heat,91,87,1.51,2.69,1,0,0
23 Dec 2016,Boston Celtics,Oklahoma City Thunder,112,117,1.46,2.84,0,0,0
23 Dec 2016,Cleveland Cavaliers,Brooklyn Nets,119,99,1.03,17.25,1,0,0
23 Dec 2016,Detroit Pistons,Golden State Warriors,113,119,3.82,1.29,0,0,0
23 Dec 2016,Charlotte Hornets,Chicago Bulls,103,91,1.54,2.61,1,0,0
23 Dec 2016,Orlando Magic,Los Angeles Lakers,109,90,1.52,2.66,1,0,0
23 Dec 2016,Los Angeles Clippers,San Antonio Spurs,106,101,2.10,1.78,1,0,0
23 Dec 2016,Miami Heat,Los Angeles Lakers,115,107,1.41,3.05,1,0,0
22 Dec 2016,Brooklyn Nets,Golden State Warriors,101,117,9.51,1.08,0,0,0
22 Dec 2016,New York Knicks,Orlando Magic,106,95,1.54,2.60,1,0,0
22 Dec 2016,Indiana Pacers,Boston Celtics,102,109,1.95,1.90,0,0,0
22 Dec 2016,Portland Trail Blazers,Dallas Mavericks,95,96,1.40,3.10,0,0,0
22 Dec 2016,Phoenix Suns,Houston Rockets,111,125,3.24,1.37,0,0,0
22 Dec 2016,Utah Jazz,Sacramento Kings,93,94,1.29,3.85,0,0,0
22 Dec 2016,Chicago Bulls,Washington Wizards,97,107,1.57,2.51,0,0,0
22 Dec 2016,New Orleans Pelicans,Oklahoma City Thunder,110,121,2.12,1.77,0,0,0
21 Dec 2016,Atlanta Hawks,Minnesota Timberwolves,84,92,1.54,2.60,0,0,0
21 Dec 2016,Detroit Pistons,Memphis Grizzlies,86,98,1.40,3.11,0,0,0
21 Dec 2016,Cleveland Cavaliers,Milwaukee Bucks,113,102,1.38,3.19,1,0,0
21 Dec 2016,Golden State Warriors,Utah Jazz,104,74,1.10,7.74,1,0,0
21 Dec 2016,Los Angeles Clippers,Denver Nuggets,119,102,1.28,3.90,1,0,0
21 Dec 2016,Sacramento Kings,Portland Trail Blazers,126,121,1.96,1.90,1,0,0
21 Dec 2016,Houston Rockets,San Antonio Spurs,100,102,1.88,1.98,0,0,0
21 Dec 2016,Memphis Grizzlies,Boston Celtics,109,112,2.19,1.73,0,0,0
21 Dec 2016,Milwaukee Bucks,Cleveland Cavaliers,108,114,2.38,1.63,0,0,0
20 Dec 2016,Miami Heat,Orlando Magic,130,136,1.60,2.46,0,0,0
20 Dec 2016,New York Knicks,Indiana Pacers,118,111,1.55,2.58,1,0,0
20 Dec 2016,Toronto Raptors,Brooklyn Nets,116,104,1.04,14.09,1,0,0
20 Dec 2016,Charlotte Hornets,Los Angeles Lakers,117,113,1.24,4.30,1,0,0
20 Dec 2016,Philadelphia 76ers,New Orleans Pelicans,93,108,2.39,1.63,0,0,0
20 Dec 2016,Denver Nuggets,Dallas Mavericks,117,107,1.28,3.92,1,0,0
20 Dec 2016,Chicago Bulls,Detroit Pistons,113,82,1.71,2.21,1,0,0
20 Dec 2016,Minnesota Timberwolves,Phoenix Suns,115,108,1.40,3.10,1,0,0
20 Dec 2016,Oklahoma City Thunder,Atlanta Hawks,108,110,1.66,2.32,0,0,0
19 Dec 2016,Indiana Pacers,Washington Wizards,107,105,1.47,2.81,1,0,0
18 Dec 2016,San Antonio Spurs,New Orleans Pelicans,113,100,1.12,7.06,1,0,0
18 Dec 2016,Memphis Grizzlies,Utah Jazz,73,82,2.03,1.83,0,0,0
18 Dec 2016,Miami Heat,Boston Celtics,95,105,2.59,1.54,0,0,0
18 Dec 2016,Orlando Magic,Toronto Raptors,79,109,3.00,1.43,0,0,0
18 Dec 2016,Philadelphia 76ers,Brooklyn Nets,108,107,1.85,2.01,1,0,0
18 Dec 2016,Dallas Mavericks,Sacramento Kings,99,79,1.91,1.96,1,0,0
18 Dec 2016,Washington Wizards,Los Angeles Clippers,117,110,2.90,1.44,1,0,0
18 Dec 2016,Golden State Warriors,Portland Trail Blazers,135,90,1.07,9.98,1,0,0
18 Dec 2016,Denver Nuggets,New York Knicks,127,114,1.57,2.50,1,0,0
18 Dec 2016,Minnesota Timberwolves,Houston Rockets,109,111,2.28,1.68,0,0,0
17 Dec 2016,Atlanta Hawks,Charlotte Hornets,99,107,1.71,2.22,0,0,0
17 Dec 2016,Cleveland Cavaliers,Los Angeles Lakers,119,108,1.04,13.63,1,0,0
17 Dec 2016,Detroit Pistons,Indiana Pacers,90,105,1.51,2.68,0,0,0
17 Dec 2016,Oklahoma City Thunder,Phoenix Suns,114,101,1.39,3.16,1,0,0
17 Dec 2016,Utah Jazz,Dallas Mavericks,103,100,1.14,6.21,1,0,0
17 Dec 2016,Chicago Bulls,Milwaukee Bucks,69,95,1.45,2.91,0,0,0
17 Dec 2016,Houston Rockets,New Orleans Pelicans,122,100,1.11,7.59,1,0,0
17 Dec 2016,Memphis Grizzlies,Sacramento Kings,92,96,1.47,2.81,0,0,0
17 Dec 2016,Miami Heat,Los Angeles Clippers,98,102,3.79,1.29,0,0,0
17 Dec 2016,Philadelphia 76ers,Los Angeles Lakers,89,100,1.90,1.95,0,0,0
16 Dec 2016,Boston Celtics,Charlotte Hornets,96,88,1.38,3.23,1,0,0
16 Dec 2016,Toronto Raptors,Atlanta Hawks,121,125,1.35,3.38,0,0,0
16 Dec 2016,Orlando Magic,Brooklyn Nets,118,111,1.34,3.43,1,0,0
16 Dec 2016,Washington Wizards,Detroit Pistons,122,108,2.03,1.83,1,0,0
16 Dec 2016,Golden State Warriors,New York Knicks,103,90,1.04,14.52,1,0,0
16 Dec 2016,Denver Nuggets,Portland Trail Blazers,132,120,1.68,2.27,1,0,0
16 Dec 2016,Phoenix Suns,San Antonio Spurs,92,107,3.86,1.28,0,0,0
16 Dec 2016,Milwaukee Bucks,Chicago Bulls,108,97,1.92,1.94,1,0,0
16 Dec 2016,New Orleans Pelicans,Indiana Pacers,102,95,1.73,2.19,1,0,0
15 Dec 2016,San Antonio Spurs,Boston Celtics,108,101,1.37,3.24,1,0,0
15 Dec 2016,Utah Jazz,Oklahoma City Thunder,109,89,1.30,3.67,1,0,0
15 Dec 2016,Dallas Mavericks,Detroit Pistons,85,95,2.94,1.44,0,0,0
15 Dec 2016,Houston Rockets,Sacramento Kings,132,98,1.08,8.99,1,0,0
15 Dec 2016,Memphis Grizzlies,Cleveland Cavaliers,93,85,1.34,3.42,1,0,0
14 Dec 2016,Brooklyn Nets,Los Angeles Lakers,107,97,2.03,1.83,1,0,0
14 Dec 2016,Miami Heat,Indiana Pacers,95,89,1.98,1.88,1,0,0
