1:00,"Los Angeles Lakers - Boston Celtics
 ",83:79,1.34,3.39,5
1:00,"Los Angeles Lakers - Boston Celtics
 ",89:67,1.38,3.14,5
0:00,"Boston Celtics - Los Angeles Lakers
 ",92:86,1.77,2.08,5
1:00,"Boston Celtics - Los Angeles Lakers
 ",96:89,1.55,2.54,5
1:00,"Boston Celtics - Los Angeles Lakers
 ",84:91,1.69,2.23,4
0:00,"Los Angeles Lakers - Boston Celtics
 ",94:103,1.38,3.17,5
1:00,"Los Angeles Lakers - Boston Celtics
 ",102:89,1.4,3.03,6
0:30,"Phoenix Suns - Los Angeles Lakers
 ",103:111,1.8,2.02,4
0:30,"Boston Celtics - Orlando Magic
 ",96:84,1.63,2.33,5
1:00,"Los Angeles Lakers - Phoenix Suns
 ",103:101,1.24,4.23,4
0:30,"Orlando Magic - Boston Celtics
 ",113:92,1.55,2.54,4
1:00,"Phoenix Suns - Los Angeles Lakers
 ",115:106,2.08,1.76,4
0:30,"Boston Celtics - Orlando Magic
 ",92:96,1.27,3.85,5
0:30,"Phoenix Suns - Los Angeles Lakers
 ",118:109,1.83,1.99,5
0:30,"Boston Celtics - Orlando Magic
 ",94:71,1.6,2.41,5
1:00,"Los Angeles Lakers - Phoenix Suns
 ",124:112,1.27,3.86,4
0:30,"Orlando Magic - Boston Celtics
 ",92:95,1.31,3.6,4
1:00,"Los Angeles Lakers - Phoenix Suns
 ",128:107,1.32,3.53,5
19:30,"Orlando Magic - Boston Celtics
 ",88:92,1.31,3.58,5
0:00,"Boston Celtics - Cleveland Cavaliers
 ",94:85,1.79,2.05,4
0:00,"Cleveland Cavaliers - Boston Celtics
 ",88:120,1.27,3.94,4
2:30,"Utah Jazz - Los Angeles Lakers
 ",96:111,1.59,2.41,5
0:00,"Atlanta Hawks - Orlando Magic
 ",84:98,3.47,1.32,5
0:00,"San Antonio Spurs - Phoenix Suns
 ",101:107,1.53,2.58,5
19:30,"Boston Celtics - Cleveland Cavaliers
 ",97:87,2.04,1.79,4
0:00,"Utah Jazz - Los Angeles Lakers
 ",110:111,1.51,2.64,5
21:00,"Atlanta Hawks - Orlando Magic
 ",75:105,2.24,1.68,5
1:30,"San Antonio Spurs - Phoenix Suns
 ",96:110,1.28,3.77,5
23:00,"Boston Celtics - Cleveland Cavaliers
 ",95:124,1.84,1.98,4
0:00,"Orlando Magic - Atlanta Hawks
 ",112:98,1.13,6.03,5
1:00,"Phoenix Suns - San Antonio Spurs
 ",110:102,1.63,2.33,5
2:30,"Los Angeles Lakers - Utah Jazz
 ",111:103,1.34,3.35,5
0:00,"Orlando Magic - Atlanta Hawks
 ",114:71,1.16,5.56,5
2:30,"Phoenix Suns - San Antonio Spurs
 ",111:102,1.51,2.63,5
0:00,"Cleveland Cavaliers - Boston Celtics
 ",86:104,1.31,3.54,4
19:30,"Los Angeles Lakers - Utah Jazz
 ",104:99,1.24,4.12,5
17:00,"Atlanta Hawks - Milwaukee Bucks
 ",95:74,1.14,5.8,5
0:00,"Cleveland Cavaliers - Boston Celtics
 ",101:93,1.26,3.99,4
2:00,"Utah Jazz - Denver Nuggets
 ",112:104,1.35,3.32,5
1:30,"Oklahoma City Thunder - Los Angeles Lakers
 ",94:95,1.94,1.89,5
23:00,"Milwaukee Bucks - Atlanta Hawks
 ",69:83,2.04,1.8,5
2:30,"Portland Trail Blazers - Phoenix Suns
 ",90:99,1.82,2,5
0:00,"San Antonio Spurs - Dallas Mavericks
 ",97:87,1.5,2.64,5
2:30,"Denver Nuggets - Utah Jazz
 ",116:102,1.27,3.92,5
0:00,"Atlanta Hawks - Milwaukee Bucks
 ",87:91,1.14,5.61,5
2:30,"Los Angeles Lakers - Oklahoma City Thunder
 ",111:87,1.3,3.72,5
1:30,"Dallas Mavericks - San Antonio Spurs
 ",103:81,1.41,2.96,5
0:00,"Cleveland Cavaliers - Chicago Bulls
 ",96:94,1.04,12.25,4
23:00,"Boston Celtics - Miami Heat
 ",96:86,1.26,4.06,5
2:30,"Phoenix Suns - Portland Trail Blazers
 ",107:88,1.27,3.9,5
0:30,"Milwaukee Bucks - Atlanta Hawks
 ",111:104,2.12,1.74,5
0:00,"Charlotte Hornets - Orlando Magic
 ",90:99,2.65,1.5,5
1:30,"Utah Jazz - Denver Nuggets
 ",117:106,1.69,2.21,4
23:00,"San Antonio Spurs - Dallas Mavericks
 ",92:89,1.6,2.38,4
19:30,"Chicago Bulls - Cleveland Cavaliers
 ",98:121,3.17,1.36,4
17:00,"Miami Heat - Boston Celtics
 ",101:92,1.8,2,4
1:30,"Oklahoma City Thunder - Los Angeles Lakers
 ",110:89,1.85,1.97,5
23:00,"Milwaukee Bucks - Atlanta Hawks
 ",107:89,1.84,1.98,5
20:30,"Portland Trail Blazers - Phoenix Suns
 ",96:87,2.1,1.76,5
18:00,"Charlotte Hornets - Orlando Magic
 ",86:90,2.16,1.72,5
2:30,"Utah Jazz - Denver Nuggets
 ",105:93,1.69,2.21,5
1:30,"San Antonio Spurs - Dallas Mavericks
 ",94:90,1.57,2.46,5
23:00,"Miami Heat - Boston Celtics
 ",98:100,1.54,2.56,5
2:00,"Portland Trail Blazers - Phoenix Suns
 ",89:108,1.84,1.99,5
1:30,"Oklahoma City Thunder - Los Angeles Lakers
 ",101:96,1.58,2.45,5
23:00,"Chicago Bulls - Cleveland Cavaliers
 ",108:106,2.67,1.5,4
1:30,"Dallas Mavericks - San Antonio Spurs
 ",88:102,1.59,2.42,5
23:00,"Orlando Magic - Charlotte Hornets
 ",92:77,1.14,5.69,5
2:30,"Los Angeles Lakers - Oklahoma City Thunder
 ",95:92,1.35,3.23,5
2:00,"Phoenix Suns - Portland Trail Blazers
 ",119:90,1.2,4.92,5
0:00,"Boston Celtics - Miami Heat
 ",106:77,1.83,1.99,5
23:00,"Atlanta Hawks - Milwaukee Bucks
 ",96:86,1.26,4.06,5
2:30,"Denver Nuggets - Utah Jazz
 ",111:114,1.35,3.32,5
0:00,"Cleveland Cavaliers - Chicago Bulls
 ",112:102,1.11,7.31,4
2:30,"Phoenix Suns - Portland Trail Blazers
 ",100:105,1.21,4.55,5
0:00,"Dallas Mavericks - San Antonio Spurs
 ",100:94,1.5,2.69,5
21:30,"Orlando Magic - Charlotte Hornets
 ",98:89,1.14,5.89,5
19:00,"Los Angeles Lakers - Oklahoma City Thunder
 ",87:79,1.23,4.32,5
2:30,"Denver Nuggets - Utah Jazz
 ",126:113,1.4,3.05,5
0:00,"Boston Celtics - Miami Heat
 ",85:76,1.48,2.72,5
21:30,"Atlanta Hawks - Milwaukee Bucks
 ",102:92,1.21,4.65,5
19:00,"Cleveland Cavaliers - Chicago Bulls
 ",96:83,1.09,8.35,4
2:30,Los Angeles Clippers - Los Angeles Lakers,107:91,3.47,1.31,5
2:30,Portland Trail Blazers - Golden State Warriors,116:122,1.13,5.68,5
2:30,Utah Jazz - Phoenix Suns,86:100,1.46,2.81,5
0:00,Atlanta Hawks - Cleveland Cavaliers,99:83,1.71,2.17,5
0:00,Boston Celtics - Milwaukee Bucks,95:106,2.7,1.47,5
0:00,Charlotte Hornets - Chicago Bulls,89:98,2.08,1.75,5
0:00,Dallas Mavericks - San Antonio Spurs,96:89,1.45,2.82,5
0:00,Houston Rockets - New Orleans Pelicans,115:123,1.32,3.54,5
0:00,Miami Heat - Brooklyn Nets,94:86,1.5,2.64,5
0:00,Minnesota Timberwolves - Detroit Pistons,98:103,1.79,2.01,5
0:00,Oklahoma City Thunder - Memphis Grizzlies,114:105,1.26,4,5
0:00,Orlando Magic - Philadelphia 76ers,125:111,1.11,7.07,5
0:00,Toronto Raptors - New York Knicks,131:113,1.28,3.84,5
0:00,Washington Wizards - Indiana Pacers,98:97,2.11,1.75,5
2:30,Golden State Warriors - Utah Jazz,94:103,4.03,1.26,5
2:30,Los Angeles Lakers - Sacramento Kings,106:100,1.25,4.09,5
2:30,Phoenix Suns - Denver Nuggets,123:101,1.45,2.83,5
0:00,Chicago Bulls - Boston Celtics,101:93,1.49,2.67,5
2:30,Los Angeles Clippers - Dallas Mavericks,94:117,6.75,1.12,5
2:00,Portland Trail Blazers - Oklahoma City Thunder,103:95,1.8,2.03,5
2:00,Sacramento Kings - Houston Rockets,107:117,1.72,2.16,5
1:00,Denver Nuggets - Memphis Grizzlies,123:101,1.12,6.46,5
0:30,San Antonio Spurs - Minnesota Timberwolves,133:111,1.03,13.4,5
0:00,Milwaukee Bucks - Atlanta Hawks,96:104,2.02,1.81,5
23:30,Brooklyn Nets - Charlotte Hornets,95:105,2.71,1.48,5
23:30,Detroit Pistons - Toronto Raptors,97:111,1.73,2.15,5
23:30,New York Knicks - Washington Wizards,114:103,1.6,2.41,5
23:00,Indiana Pacers - Orlando Magic,98:118,2.39,1.6,5
23:00,Philadelphia 76ers - Miami Heat,105:107,2.48,1.56,5
1:00,Golden State Warriors - Oklahoma City Thunder,120:117,3.77,1.29,5
1:00,Phoenix Suns - Houston Rockets,116:106,1.19,4.98,5
23:00,New Orleans Pelicans - Minnesota Timberwolves,114:86,1.43,2.88,5
22:00,New York Knicks - Miami Heat,98:111,3.16,1.37,5
