1:00,"Miami Heat - Oklahoma City Thunder
 ",121:106,1.6,2.42,6
1:00,"Miami Heat - Oklahoma City Thunder
 ",104:98,1.66,2.29,6
0:00,"Miami Heat - Oklahoma City Thunder
 ",91:85,1.53,2.59,6
1:00,"Oklahoma City Thunder - Miami Heat
 ",96:100,1.46,2.78,6
1:00,"Oklahoma City Thunder - Miami Heat
 ",105:94,1.42,2.94,6
0:30,"Miami Heat - Boston Celtics
 ",101:88,1.22,4.51,6
0:30,"Boston Celtics - Miami Heat
 ",79:98,2.13,1.74,6
1:00,"Oklahoma City Thunder - San Antonio Spurs
 ",107:99,1.44,2.87,6
0:30,"Miami Heat - Boston Celtics
 ",90:94,1.23,4.26,6
1:00,"San Antonio Spurs - Oklahoma City Thunder
 ",103:108,1.44,2.87,6
0:30,"Boston Celtics - Miami Heat
 ",93:91,2.08,1.77,6
0:30,"Oklahoma City Thunder - San Antonio Spurs
 ",109:103,1.53,2.6,6
0:30,"Boston Celtics - Miami Heat
 ",101:91,1.7,2.2,6
1:00,"Oklahoma City Thunder - San Antonio Spurs
 ",102:82,1.47,2.73,6
0:30,"Miami Heat - Boston Celtics
 ",115:111,1.22,4.45,6
1:00,"San Antonio Spurs - Oklahoma City Thunder
 ",120:111,1.47,2.76,6
0:30,"Miami Heat - Boston Celtics
 ",93:79,1.21,4.63,6
0:30,"San Antonio Spurs - Oklahoma City Thunder
 ",101:98,1.39,3.07,6
0:00,"Boston Celtics - Philadelphia 76ers
 ",85:75,1.32,3.51,6
0:00,"Indiana Pacers - Miami Heat
 ",93:105,2.21,1.7,6
0:00,"Philadelphia 76ers - Boston Celtics
 ",82:75,1.85,1.96,6
0:00,"Miami Heat - Indiana Pacers
 ",115:83,1.27,3.89,6
1:30,"Oklahoma City Thunder - Los Angeles Lakers
 ",106:90,1.26,3.95,6
23:00,"Boston Celtics - Philadelphia 76ers
 ",101:85,1.4,3.03,6
2:30,"Los Angeles Clippers - San Antonio Spurs
 ",99:102,3.55,1.29,6
19:30,"Indiana Pacers - Miami Heat
 ",93:101,2.05,1.77,6
2:30,"Los Angeles Lakers - Oklahoma City Thunder
 ",100:103,2.1,1.76,6
19:30,"Los Angeles Clippers - San Antonio Spurs
 ",86:96,2.77,1.47,6
2:30,"Los Angeles Lakers - Oklahoma City Thunder
 ",99:96,1.67,2.27,6
0:00,"Philadelphia 76ers - Boston Celtics
 ",92:83,1.74,2.13,6
1:30,"San Antonio Spurs - Los Angeles Clippers
 ",105:88,1.11,6.83,6
23:00,"Indiana Pacers - Miami Heat
 ",94:75,2.14,1.74,6
1:30,"Oklahoma City Thunder - Los Angeles Lakers
 ",77:75,1.22,4.5,6
23:00,"Philadelphia 76ers - Boston Celtics
 ",91:107,1.74,2.13,6
1:30,"San Antonio Spurs - Los Angeles Clippers
 ",108:92,1.1,7.62,6
23:00,"Miami Heat - Indiana Pacers
 ",75:78,1.3,3.62,6
1:30,"Oklahoma City Thunder - Los Angeles Lakers
 ",119:90,1.23,4.3,6
23:00,"Boston Celtics - Philadelphia 76ers
 ",81:82,1.47,2.74,6
19:30,"Miami Heat - Indiana Pacers
 ",95:86,1.2,4.69,6
17:00,"Memphis Grizzlies - Los Angeles Clippers
 ",72:82,1.25,4.13,6
2:30,"Los Angeles Lakers - Denver Nuggets
 ",96:87,1.35,3.34,6
0:00,"Boston Celtics - Philadelphia 76ers
 ",92:91,1.39,3.06,6
1:00,"Los Angeles Clippers - Memphis Grizzlies
 ",88:90,2.11,1.75,6
2:30,"Denver Nuggets - Los Angeles Lakers
 ",113:96,1.68,2.23,6
0:00,"Boston Celtics - Atlanta Hawks
 ",83:80,1.29,3.74,6
23:00,"Philadelphia 76ers - Chicago Bulls
 ",79:78,1.57,2.47,6
1:30,"Memphis Grizzlies - Los Angeles Clippers
 ",92:80,1.31,3.56,6
23:00,"Miami Heat - New York Knicks
 ",106:94,1.07,9.41,6
2:30,"Los Angeles Lakers - Denver Nuggets
 ",99:102,1.36,3.23,6
1:30,"Chicago Bulls - Philadelphia 76ers
 ",77:69,1.44,2.85,6
0:00,"Atlanta Hawks - Boston Celtics
 ",87:86,1.78,2.06,6
23:00,"Indiana Pacers - Orlando Magic
 ",105:87,1.12,6.39,6
2:30,"Los Angeles Clippers - Memphis Grizzlies
 ",101:97,1.81,2.03,6
0:00,"Utah Jazz - San Antonio Spurs
 ",81:87,3.92,1.27,6
1:30,"Denver Nuggets - Los Angeles Lakers
 ",88:92,1.72,2.17,6
23:00,"Boston Celtics - Atlanta Hawks
 ",101:79,1.37,3.15,5
19:30,"New York Knicks - Miami Heat
 ",89:87,4.05,1.26,6
17:00,"Philadelphia 76ers - Chicago Bulls
 ",89:82,1.62,2.37,6
2:00,"Utah Jazz - San Antonio Spurs
 ",90:102,2.96,1.42,6
23:30,"Dallas Mavericks - Oklahoma City Thunder
 ",97:103,2.08,1.77,6
20:30,"Los Angeles Clippers - Memphis Grizzlies
 ",87:86,1.64,2.31,6
18:00,"Orlando Magic - Indiana Pacers
 ",99:101,2.77,1.47,6
2:30,"Denver Nuggets - Los Angeles Lakers
 ",99:84,1.58,2.47,6
0:00,"Philadelphia 76ers - Chicago Bulls
 ",79:74,1.95,1.87,6
23:30,"Boston Celtics - Atlanta Hawks
 ",90:84,1.21,4.51,6
1:30,"Dallas Mavericks - Oklahoma City Thunder
 ",79:95,1.6,2.42,6
23:00,"New York Knicks - Miami Heat
 ",70:87,2.94,1.42,6
1:30,"Memphis Grizzlies - Los Angeles Clippers
 ",105:98,1.31,3.56,6
