Date,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Who Won,Playoffs,Preseason
12 Apr 2018,Minnesota Timberwolves,Denver Nuggets,112,106,1.61,2.44,1,0,0
12 Apr 2018,New Orleans Pelicans,San Antonio Spurs,122,98,1.64,2.36,1,0,0
12 Apr 2018,Oklahoma City Thunder,Memphis Grizzlies,137,123,1.03,16.33,1,0,0
12 Apr 2018,Orlando Magic,Washington Wizards,101,92,3.18,1.39,1,0,0
12 Apr 2018,Philadelphia 76ers,Milwaukee Bucks,130,95,1.37,3.24,1,0,0
11 Apr 2018,Los Angeles Lakers,Houston Rockets,99,105,4.08,1.27,0,0,0
11 Apr 2018,Utah Jazz,Golden State Warriors,119,79,1.29,3.80,1,0,0
11 Apr 2018,Dallas Mavericks,Phoenix Suns,97,124,1.71,2.23,0,0,0
11 Apr 2018,Washington Wizards,Boston Celtics,113,101,1.31,3.69,1,0,0
10 Apr 2018,Atlanta Hawks,Philadelphia 76ers,113,121,5.47,1.17,0,0,0
10 Apr 2018,Indiana Pacers,Charlotte Hornets,93,119,1.79,2.10,0,0,0
10 Apr 2018,Los Angeles Clippers,New Orleans Pelicans,100,113,4.64,1.22,0,0,0
10 Apr 2018,Denver Nuggets,Portland Trail Blazers,88,82,1.52,2.65,1,0,0
10 Apr 2018,San Antonio Spurs,Sacramento Kings,98,85,1.06,10.74,1,0,0
10 Apr 2018,Milwaukee Bucks,Orlando Magic,102,86,1.18,5.43,1,0,0
10 Apr 2018,Minnesota Timberwolves,Memphis Grizzlies,113,94,1.04,13.22,1,0,0
09 Apr 2018,Brooklyn Nets,Chicago Bulls,114,105,1.34,3.48,1,0,0
09 Apr 2018,Miami Heat,Oklahoma City Thunder,93,115,2.64,1.52,0,0,0
09 Apr 2018,New York Knicks,Cleveland Cavaliers,109,123,7.95,1.10,0,0,0
09 Apr 2018,Detroit Pistons,Toronto Raptors,98,108,3.06,1.41,0,0,0
09 Apr 2018,Phoenix Suns,Golden State Warriors,100,117,7.11,1.11,0,0,0
08 Apr 2018,Los Angeles Lakers,Utah Jazz,97,112,5.00,1.20,0,0,0
08 Apr 2018,Toronto Raptors,Orlando Magic,112,101,1.14,6.39,1,0,0
08 Apr 2018,Memphis Grizzlies,Detroit Pistons,130,117,3.13,1.40,1,0,0
08 Apr 2018,Boston Celtics,Atlanta Hawks,106,112,1.19,5.15,0,0,0
08 Apr 2018,Charlotte Hornets,Indiana Pacers,117,123,2.00,1.86,0,0,0
08 Apr 2018,Philadelphia 76ers,Dallas Mavericks,109,97,1.07,9.66,1,0,0
08 Apr 2018,San Antonio Spurs,Portland Trail Blazers,116,105,1.47,2.84,1,0,0
08 Apr 2018,Golden State Warriors,New Orleans Pelicans,120,126,1.38,3.22,0,0,0
08 Apr 2018,Houston Rockets,Oklahoma City Thunder,102,108,1.48,2.78,0,0,0
08 Apr 2018,Chicago Bulls,Brooklyn Nets,96,124,3.07,1.41,0,0,0
07 Apr 2018,New York Knicks,Milwaukee Bucks,102,115,4.23,1.25,0,0,0
07 Apr 2018,Los Angeles Clippers,Denver Nuggets,115,134,2.35,1.64,0,0,0
07 Apr 2018,Los Angeles Lakers,Minnesota Timberwolves,96,113,2.80,1.47,0,0,0
07 Apr 2018,Phoenix Suns,New Orleans Pelicans,103,122,7.69,1.11,0,0,0
07 Apr 2018,Memphis Grizzlies,Sacramento Kings,93,94,2.48,1.59,0,0,0
06 Apr 2018,Boston Celtics,Chicago Bulls,111,104,1.35,3.39,1,0,0
06 Apr 2018,New York Knicks,Miami Heat,122,98,4.53,1.22,1,0,0
06 Apr 2018,Toronto Raptors,Indiana Pacers,92,73,1.30,3.76,1,0,0
06 Apr 2018,Detroit Pistons,Dallas Mavericks,113,106,1.34,3.46,1,0,0
06 Apr 2018,Orlando Magic,Charlotte Hornets,100,137,3.64,1.31,0,0,0
06 Apr 2018,Philadelphia 76ers,Cleveland Cavaliers,132,130,1.62,2.39,1,0,0
06 Apr 2018,Washington Wizards,Atlanta Hawks,97,103,1.14,6.19,0,0,0
06 Apr 2018,Denver Nuggets,Minnesota Timberwolves,100,96,1.52,2.66,1,0,0
06 Apr 2018,Utah Jazz,Los Angeles Clippers,117,95,1.30,3.75,1,0,0
06 Apr 2018,Cleveland Cavaliers,Washington Wizards,119,115,1.42,3.01,1,0,0
06 Apr 2018,Houston Rockets,Portland Trail Blazers,96,94,1.14,6.25,1,0,0
06 Apr 2018,Milwaukee Bucks,Brooklyn Nets,111,119,1.20,4.81,0,0,0
05 Apr 2018,Indiana Pacers,Golden State Warriors,126,106,2.25,1.70,1,0,0
05 Apr 2018,Los Angeles Lakers,San Antonio Spurs,122,112,3.23,1.38,1,0,0
05 Apr 2018,New Orleans Pelicans,Memphis Grizzlies,123,95,1.08,9.47,1,0,0
05 Apr 2018,Toronto Raptors,Boston Celtics,96,78,1.31,3.68,1,0,0
04 Apr 2018,Atlanta Hawks,Miami Heat,86,115,3.48,1.34,0,0,0
04 Apr 2018,Detroit Pistons,Philadelphia 76ers,108,115,2.11,1.78,0,0,0
04 Apr 2018,Orlando Magic,Dallas Mavericks,105,100,1.77,2.13,1,0,0
04 Apr 2018,Los Angeles Clippers,San Antonio Spurs,113,110,2.09,1.79,1,0,0
04 Apr 2018,Phoenix Suns,Sacramento Kings,97,94,2.21,1.72,1,0,0
04 Apr 2018,Denver Nuggets,Indiana Pacers,107,104,1.53,2.63,1,0,0
04 Apr 2018,Utah Jazz,Los Angeles Lakers,117,110,1.12,6.97,1,0,0
04 Apr 2018,Dallas Mavericks,Portland Trail Blazers,115,109,3.64,1.31,1,0,0
04 Apr 2018,Oklahoma City Thunder,Golden State Warriors,107,111,1.57,2.53,0,0,0
04 Apr 2018,Chicago Bulls,Charlotte Hornets,120,114,2.86,1.46,1,0,0
04 Apr 2018,Houston Rockets,Washington Wizards,120,104,1.25,4.23,1,0,0
04 Apr 2018,Milwaukee Bucks,Boston Celtics,106,102,1.54,2.62,1,0,0
03 Apr 2018,Miami Heat,Atlanta Hawks,101,98,1.08,9.13,1,0,0
03 Apr 2018,New York Knicks,Orlando Magic,73,97,1.88,1.98,0,0,0
03 Apr 2018,Cleveland Cavaliers,Toronto Raptors,112,106,1.82,2.06,1,0,0
03 Apr 2018,Philadelphia 76ers,Brooklyn Nets,121,95,1.24,4.31,1,0,0
02 Apr 2018,Los Angeles Lakers,Sacramento Kings,83,84,1.31,3.71,0,0,0
02 Apr 2018,Portland Trail Blazers,Memphis Grizzlies,113,98,1.05,11.99,1,0,0
02 Apr 2018,Golden State Warriors,Phoenix Suns,117,107,1.05,12.39,1,0,0
02 Apr 2018,Denver Nuggets,Milwaukee Bucks,128,125,1.45,2.90,1,0,0
01 Apr 2018,Minnesota Timberwolves,Utah Jazz,97,121,2.25,1.70,0,0,0
01 Apr 2018,Atlanta Hawks,Orlando Magic,94,88,1.83,2.05,1,0,0
01 Apr 2018,Brooklyn Nets,Detroit Pistons,96,108,1.93,1.93,0,0,0
01 Apr 2018,Cleveland Cavaliers,Dallas Mavericks,98,87,1.15,6.19,1,0,0
01 Apr 2018,New Orleans Pelicans,Oklahoma City Thunder,104,109,1.98,1.88,0,0,0
01 Apr 2018,Chicago Bulls,Washington Wizards,113,94,3.77,1.30,1,0,0
01 Apr 2018,Los Angeles Clippers,Indiana Pacers,104,111,1.67,2.29,0,0,0
01 Apr 2018,San Antonio Spurs,Houston Rockets,100,83,1.96,1.90,1,0,0
01 Apr 2018,Charlotte Hornets,Philadelphia 76ers,102,119,2.27,1.68,0,0,0
01 Apr 2018,Sacramento Kings,Golden State Warriors,96,112,4.40,1.24,0,0,0
01 Apr 2018,Miami Heat,Brooklyn Nets,109,110,1.25,4.23,0,0,0
31 Mar 2018,Boston Celtics,Toronto Raptors,110,99,2.68,1.51,1,0,0
31 Mar 2018,New York Knicks,Detroit Pistons,109,115,2.68,1.51,0,0,0
31 Mar 2018,Washington Wizards,Charlotte Hornets,107,93,1.39,3.16,1,0,0
31 Mar 2018,Los Angeles Lakers,Milwaukee Bucks,122,124,1.96,1.90,0,0,0
31 Mar 2018,Portland Trail Blazers,Los Angeles Clippers,105,96,1.39,3.15,1,0,0
31 Mar 2018,Utah Jazz,Memphis Grizzlies,107,97,1.05,13.38,1,0,0
31 Mar 2018,Dallas Mavericks,Minnesota Timberwolves,92,93,3.12,1.40,0,0,0
31 Mar 2018,Cleveland Cavaliers,New Orleans Pelicans,107,102,1.48,2.77,1,0,0
31 Mar 2018,Houston Rockets,Phoenix Suns,104,103,1.02,18.73,1,0,0
31 Mar 2018,Oklahoma City Thunder,Denver Nuggets,125,126,1.58,2.51,0,0,0
30 Mar 2018,Atlanta Hawks,Philadelphia 76ers,91,101,3.98,1.28,0,0,0
30 Mar 2018,Orlando Magic,Chicago Bulls,82,90,1.39,3.19,0,0,0
30 Mar 2018,Golden State Warriors,Milwaukee Bucks,107,116,1.56,2.55,0,0,0
30 Mar 2018,Sacramento Kings,Indiana Pacers,103,106,4.10,1.26,0,0,0
30 Mar 2018,San Antonio Spurs,Oklahoma City Thunder,103,99,1.84,2.03,1,0,0
29 Mar 2018,Miami Heat,Chicago Bulls,103,92,1.08,9.40,1,0,0
29 Mar 2018,Detroit Pistons,Washington Wizards,103,92,2.19,1.73,1,0,0
29 Mar 2018,Los Angeles Lakers,Dallas Mavericks,103,93,1.25,4.21,1,0,0
29 Mar 2018,Phoenix Suns,Los Angeles Clippers,99,111,6.09,1.15,0,0,0
29 Mar 2018,Utah Jazz,Boston Celtics,94,97,1.18,5.31,0,0,0
29 Mar 2018,Memphis Grizzlies,Portland Trail Blazers,108,103,3.26,1.37,1,0,0
29 Mar 2018,Minnesota Timberwolves,Atlanta Hawks,126,114,1.09,8.79,1,0,0
28 Mar 2018,Charlotte Hornets,Cleveland Cavaliers,105,118,1.76,2.15,0,0,0
28 Mar 2018,Orlando Magic,Brooklyn Nets,104,111,2.26,1.69,0,0,0
28 Mar 2018,Philadelphia 76ers,New York Knicks,118,101,1.07,10.51,1,0,0
28 Mar 2018,Golden State Warriors,Indiana Pacers,81,92,3.92,1.28,0,0,0
28 Mar 2018,Los Angeles Clippers,Milwaukee Bucks,105,98,1.66,2.33,1,0,0
28 Mar 2018,Sacramento Kings,Dallas Mavericks,97,103,1.70,2.24,0,0,0
28 Mar 2018,Houston Rockets,Chicago Bulls,118,86,1.07,9.79,1,0,0
28 Mar 2018,Miami Heat,Cleveland Cavaliers,98,79,2.07,1.80,1,0,0
28 Mar 2018,New Orleans Pelicans,Portland Trail Blazers,103,107,2.03,1.84,0,0,0
27 Mar 2018,Toronto Raptors,Denver Nuggets,114,110,1.25,4.22,1,0,0
27 Mar 2018,Washington Wizards,San Antonio Spurs,116,106,2.13,1.77,1,0,0
27 Mar 2018,Phoenix Suns,Boston Celtics,94,102,5.83,1.16,0,0,0
27 Mar 2018,Minnesota Timberwolves,Memphis Grizzlies,93,101,1.07,9.89,0,0,0
26 Mar 2018,Charlotte Hornets,New York Knicks,137,128,1.12,6.99,1,0,0
26 Mar 2018,Detroit Pistons,Los Angeles Lakers,112,106,1.43,2.98,1,0,0
26 Mar 2018,Philadelphia 76ers,Denver Nuggets,123,104,1.47,2.81,1,0,0
26 Mar 2018,Golden State Warriors,Utah Jazz,91,110,4.85,1.20,0,0,0
26 Mar 2018,Houston Rockets,Atlanta Hawks,118,99,1.06,10.82,1,0,0
25 Mar 2018,Oklahoma City Thunder,Portland Trail Blazers,105,108,1.58,2.50,0,0,0
25 Mar 2018,Sacramento Kings,Boston Celtics,93,104,3.33,1.36,0,0,0
25 Mar 2018,Toronto Raptors,Los Angeles Clippers,106,117,1.24,4.31,0,0,0
25 Mar 2018,Washington Wizards,New York Knicks,97,101,1.15,6.00,0,0,0
25 Mar 2018,Indiana Pacers,Miami Heat,113,107,1.64,2.37,1,0,0
25 Mar 2018,Milwaukee Bucks,San Antonio Spurs,106,103,2.09,1.80,1,0,0
25 Mar 2018,Brooklyn Nets,Cleveland Cavaliers,114,121,3.47,1.34,0,0,0
24 Mar 2018,Dallas Mavericks,Charlotte Hornets,98,102,2.22,1.71,0,0,0
24 Mar 2018,Houston Rockets,New Orleans Pelicans,114,91,1.23,4.44,1,0,0
24 Mar 2018,Memphis Grizzlies,Los Angeles Lakers,93,100,3.27,1.37,0,0,0
24 Mar 2018,Detroit Pistons,Chicago Bulls,117,95,1.08,9.29,1,0,0
24 Mar 2018,Orlando Magic,Phoenix Suns,105,99,1.32,3.57,1,0,0
24 Mar 2018,Philadelphia 76ers,Minnesota Timberwolves,120,108,1.27,4.01,1,0,0
24 Mar 2018,Golden State Warriors,Atlanta Hawks,106,94,1.13,6.71,1,0,0
24 Mar 2018,Portland Trail Blazers,Boston Celtics,100,105,1.30,3.79,0,0,0
23 Mar 2018,San Antonio Spurs,Utah Jazz,124,120,1.64,2.38,1,0,0
23 Mar 2018,Chicago Bulls,Milwaukee Bucks,105,118,2.66,1.53,0,0,0
23 Mar 2018,Oklahoma City Thunder,Miami Heat,105,99,1.38,3.23,1,0,0
23 Mar 2018,Cleveland Cavaliers,Phoenix Suns,120,95,1.04,13.75,1,0,0
23 Mar 2018,New York Knicks,Minnesota Timberwolves,104,108,3.67,1.31,0,0,0
23 Mar 2018,Toronto Raptors,Brooklyn Nets,116,112,1.13,6.86,1,0,0
23 Mar 2018,Indiana Pacers,Los Angeles Clippers,109,104,1.61,2.42,1,0,0
23 Mar 2018,Washington Wizards,Denver Nuggets,100,108,1.83,2.04,0,0,0
23 Mar 2018,Sacramento Kings,Atlanta Hawks,105,90,1.62,2.39,1,0,0
22 Mar 2018,Dallas Mavericks,Utah Jazz,112,119,4.16,1.25,0,0,0
22 Mar 2018,Houston Rockets,Detroit Pistons,100,96,1.13,6.55,1,0,0
22 Mar 2018,New Orleans Pelicans,Los Angeles Lakers,128,125,1.72,2.21,1,0,0
22 Mar 2018,Charlotte Hornets,Memphis Grizzlies,140,79,1.24,4.37,1,0,0
22 Mar 2018,Orlando Magic,Philadelphia 76ers,98,118,4.04,1.27,0,0,0
22 Mar 2018,San Antonio Spurs,Washington Wizards,98,90,1.45,2.88,1,0,0
21 Mar 2018,Chicago Bulls,Denver Nuggets,102,135,4.81,1.21,0,0,0
21 Mar 2018,Milwaukee Bucks,Los Angeles Clippers,120,127,1.46,2.86,0,0,0
21 Mar 2018,New Orleans Pelicans,Indiana Pacers,96,92,1.86,2.00,1,0,0
21 Mar 2018,Brooklyn Nets,Charlotte Hornets,105,111,1.97,1.88,0,0,0
21 Mar 2018,Miami Heat,New York Knicks,119,98,1.19,5.19,1,0,0
21 Mar 2018,Cleveland Cavaliers,Toronto Raptors,132,129,2.06,1.82,1,0,0
21 Mar 2018,Philadelphia 76ers,Memphis Grizzlies,119,105,1.09,8.48,1,0,0
21 Mar 2018,Portland Trail Blazers,Houston Rockets,111,115,2.60,1.54,0,0,0
21 Mar 2018,Phoenix Suns,Detroit Pistons,88,115,3.51,1.33,0,0,0
21 Mar 2018,Utah Jazz,Atlanta Hawks,94,99,1.06,10.89,0,0,0
20 Mar 2018,Boston Celtics,Oklahoma City Thunder,100,99,2.70,1.50,1,0,0
20 Mar 2018,Minnesota Timberwolves,Los Angeles Clippers,123,109,1.61,2.45,1,0,0
20 Mar 2018,New Orleans Pelicans,Dallas Mavericks,115,105,1.34,3.44,1,0,0
20 Mar 2018,Orlando Magic,Toronto Raptors,86,93,4.73,1.21,0,0,0
20 Mar 2018,Sacramento Kings,Detroit Pistons,90,106,2.50,1.58,0,0,0
20 Mar 2018,San Antonio Spurs,Golden State Warriors,89,75,1.28,3.83,1,0,0
19 Mar 2018,Brooklyn Nets,Memphis Grizzlies,118,115,1.29,3.84,1,0,0
19 Mar 2018,Miami Heat,Denver Nuggets,149,141,1.82,2.05,1,0,0
19 Mar 2018,New York Knicks,Chicago Bulls,110,92,1.48,2.78,1,0,0
19 Mar 2018,Cleveland Cavaliers,Milwaukee Bucks,124,117,1.68,2.28,1,0,0
19 Mar 2018,Indiana Pacers,Los Angeles Lakers,110,100,1.46,2.82,1,0,0
19 Mar 2018,Philadelphia 76ers,Charlotte Hornets,108,94,1.24,4.36,1,0,0
19 Mar 2018,Los Angeles Clippers,Portland Trail Blazers,109,122,1.87,1.99,0,0,0
18 Mar 2018,Minnesota Timberwolves,Houston Rockets,120,129,3.62,1.31,0,0,0
18 Mar 2018,New Orleans Pelicans,Boston Celtics,108,89,1.67,2.30,1,0,0
18 Mar 2018,Toronto Raptors,Oklahoma City Thunder,125,132,1.39,3.19,0,0,0
18 Mar 2018,Phoenix Suns,Golden State Warriors,109,124,2.75,1.49,0,0,0
18 Mar 2018,Portland Trail Blazers,Detroit Pistons,100,87,1.23,4.51,1,0,0
18 Mar 2018,Utah Jazz,Sacramento Kings,103,97,1.04,13.16,1,0,0
17 Mar 2018,San Antonio Spurs,Minnesota Timberwolves,117,101,1.55,2.59,1,0,0
17 Mar 2018,Chicago Bulls,Cleveland Cavaliers,109,114,3.56,1.32,0,0,0
17 Mar 2018,Memphis Grizzlies,Denver Nuggets,101,94,3.54,1.33,1,0,0
17 Mar 2018,Brooklyn Nets,Dallas Mavericks,114,106,1.55,2.57,1,0,0
17 Mar 2018,New York Knicks,Charlotte Hornets,124,101,3.24,1.38,1,0,0
17 Mar 2018,New Orleans Pelicans,Houston Rockets,101,107,4.24,1.25,0,0,0
17 Mar 2018,Washington Wizards,Indiana Pacers,109,102,1.54,2.61,1,0,0
17 Mar 2018,Milwaukee Bucks,Atlanta Hawks,122,117,1.13,6.50,1,0,0
17 Mar 2018,Golden State Warriors,Sacramento Kings,93,98,1.25,4.26,0,0,0
17 Mar 2018,Los Angeles Lakers,Miami Heat,91,92,1.74,2.18,0,0,0
16 Mar 2018,Oklahoma City Thunder,Los Angeles Clippers,121,113,1.40,3.09,1,0,0
16 Mar 2018,Toronto Raptors,Dallas Mavericks,122,115,1.14,6.30,1,0,0
16 Mar 2018,Orlando Magic,Boston Celtics,83,92,3.28,1.37,0,0,0
16 Mar 2018,Philadelphia 76ers,Brooklyn Nets,120,116,1.25,4.18,1,0,0
16 Mar 2018,Portland Trail Blazers,Cleveland Cavaliers,113,105,1.42,3.00,1,0,0
16 Mar 2018,Denver Nuggets,Detroit Pistons,120,113,1.24,4.27,1,0,0
16 Mar 2018,Utah Jazz,Phoenix Suns,116,88,1.06,10.69,1,0,0
15 Mar 2018,San Antonio Spurs,New Orleans Pelicans,98,93,1.54,2.59,1,0,0
15 Mar 2018,Houston Rockets,Los Angeles Clippers,101,96,1.13,6.80,1,0,0
15 Mar 2018,Memphis Grizzlies,Chicago Bulls,110,111,1.73,2.18,0,0,0
15 Mar 2018,Atlanta Hawks,Charlotte Hornets,117,129,2.85,1.46,0,0,0
15 Mar 2018,New York Knicks,Philadelphia 76ers,110,118,5.37,1.18,0,0,0
15 Mar 2018,Indiana Pacers,Toronto Raptors,99,106,2.53,1.56,0,0,0
15 Mar 2018,Golden State Warriors,Los Angeles Lakers,117,106,1.39,3.16,1,0,0
15 Mar 2018,Sacramento Kings,Miami Heat,123,119,3.44,1.34,1,0,0
14 Mar 2018,Boston Celtics,Washington Wizards,124,125,2.52,1.56,0,0,0
14 Mar 2018,Orlando Magic,Milwaukee Bucks,126,117,5.36,1.17,1,0,0
14 Mar 2018,Los Angeles Lakers,Denver Nuggets,112,103,2.12,1.77,1,0,0
14 Mar 2018,Phoenix Suns,Cleveland Cavaliers,107,129,3.59,1.31,0,0,0
14 Mar 2018,Utah Jazz,Detroit Pistons,110,79,1.24,4.29,1,0,0
